,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
104,17,127,1,Bravyi et al. (qiskit),0,1,0,0.009350776672363281,1,0
105,17,127,1,Ewout van den Berg (stim),2,1,0,0.009878396987915039,2,0
106,17,127,1,Duncan et al (pyzx),0,1,0,0.1596996784210205,1,0
107,17,127,1,Maslov et al,162318,1,82829,9.30146336555481,17454,8643
108,18,127,1,ours,1,0,0,2.4976139068603516,1,0
109,18,127,1,qiskit transpile,1,0,0,0.009958028793334961,1,0
110,18,127,1,Bravyi et al. (qiskit),1,0,0,0.008356809616088867,1,0
111,18,127,1,Ewout van den Berg (stim),3,0,0,0.009549379348754883,2,0
112,18,127,1,Duncan et al (pyzx),1,0,0,0.1595766544342041,1,0
113,18,127,1,Maslov et al,179313,0,90208,9.574825525283813,17687,8805
114,19,127,1,ours,0,1,0,2.458472490310669,1,0
115,19,127,1,qiskit transpile,0,1,0,0.009093284606933594,1,0
116,19,127,1,Bravyi et al. (qiskit),0,1,0,0.009640932083129883,1,0
117,19,127,1,Ewout van den Berg (stim),2,1,0,0.011077642440795898,2,0
118,19,127,1,Duncan et al (pyzx),0,1,0,0.173173189163208,1,0
119,19,127,1,Maslov et al,180322,1,90771,9.713263988494873,16802,8302
120,0,127,401,ours,2090,1444,8382,3.918318748474121,1524,1431
121,0,127,401,qiskit transpile,2003,124,984,0.07845926284790039,286,142
122,0,127,401,Bravyi et al. (qiskit),3515,186,1694,0.14480257034301758,1064,509
123,0,127,401,Ewout van den Berg (stim),8700,237,4342,0.461594820022583,2707,1307
124,0,127,401,Duncan et al (pyzx),4451,180,1944,2.1429948806762695,790,371
125,0,127,401,Maslov et al,160409,7779,81120,10.737060308456421,20919,10029
126,1,127,401,ours,1778,1230,7389,4.070258617401123,1401,1323
127,1,127,401,qiskit transpile,2187,124,1032,0.09356689453125,257,123
128,1,127,401,Bravyi et al. (qiskit),3640,215,1744,0.22095108032226562,911,415
129,1,127,401,Ewout van den Berg (stim),6968,231,3361,0.3117187023162842,1510,738
130,1,127,401,Duncan et al (pyzx),3960,198,1683,1.6729557514190674,619,290
131,1,127,401,Maslov et al,149724,8806,75179,10.102416515350342,17666,8320
132,2,127,401,ours,1933,1282,7653,3.8749170303344727,1370,1299
133,2,127,401,qiskit transpile,2504,138,1251,0.12104415893554688,342,167
134,2,127,401,Bravyi et al. (qiskit),4140,227,1987,0.15390229225158691,1253,587
135,2,127,401,Ewout van den Berg (stim),6495,225,3190,0.38390636444091797,1508,727
136,2,127,401,Duncan et al (pyzx),5521,189,2401,2.2122721672058105,836,394
137,2,127,401,Maslov et al,153376,7417,77298,10.017775535583496,16485,7854
138,3,127,401,ours,1893,1148,7681,3.656398057937622,1257,1185
139,3,127,401,qiskit transpile,2004,137,946,0.1626291275024414,250,126
140,3,127,401,Bravyi et al. (qiskit),3084,215,1464,0.13022732734680176,696,328
141,3,127,401,Ewout van den Berg (stim),5325,240,2494,0.2816760540008545,1089,520
142,3,127,401,Duncan et al (pyzx),4632,178,1970,1.9747860431671143,732,328
143,3,127,401,Maslov et al,152563,8297,75332,9.75484824180603,16408,7778
144,4,127,401,ours,1691,1148,6609,3.4638314247131348,1164,1090
145,4,127,401,qiskit transpile,2097,127,1001,0.09423041343688965,258,135
146,4,127,401,Bravyi et al. (qiskit),3075,153,1459,0.12990236282348633,631,301
147,4,127,401,Ewout van den Berg (stim),3352,174,1631,0.16657662391662598,508,253
148,4,127,401,Duncan et al (pyzx),3356,135,1426,1.0591156482696533,495,226
149,4,127,401,Maslov et al,157354,6400,78305,10.123056888580322,17908,8455
150,5,127,401,ours,1661,1148,6929,3.8120508193969727,1254,1186
151,5,127,401,qiskit transpile,2094,141,969,0.08982658386230469,220,104
152,5,127,401,Bravyi et al. (qiskit),2629,212,1260,0.1064910888671875,561,262
153,5,127,401,Ewout van den Berg (stim),4343,240,2054,0.2088615894317627,889,430
154,5,127,401,Duncan et al (pyzx),3737,162,1571,2.368434190750122,612,278
155,5,127,401,Maslov et al,165599,7211,83596,10.251946926116943,25024,11867
156,6,127,401,ours,1591,1050,7081,3.754028558731079,1336,1257
157,6,127,401,qiskit transpile,1808,124,819,0.0804746150970459,170,83
158,6,127,401,Bravyi et al. (qiskit),2723,214,1299,0.1855764389038086,558,268
159,6,127,401,Ewout van den Berg (stim),3678,221,1733,0.18214035034179688,651,317
160,6,127,401,Duncan et al (pyzx),4555,166,1931,2.2731926441192627,1167,532
161,6,127,401,Maslov et al,150955,8058,76532,9.640291213989258,16152,7571
162,7,127,401,ours,1773,1208,7051,3.5873537063598633,1359,1290
163,7,127,401,qiskit transpile,1673,134,794,0.06751823425292969,239,121
164,7,127,401,Bravyi et al. (qiskit),2542,196,1230,0.10927343368530273,661,320
165,7,127,401,Ewout van den Berg (stim),8657,231,4168,0.36052680015563965,2670,1279
166,7,127,401,Duncan et al (pyzx),3678,172,1594,1.7265088558197021,418,188
167,7,127,401,Maslov et al,181328,7093,92088,10.81065320968628,26414,12616
168,8,127,401,ours,1729,1177,6615,3.731837272644043,1191,1115
169,8,127,401,qiskit transpile,2189,140,1076,0.09451985359191895,340,168
170,8,127,401,Bravyi et al. (qiskit),3788,225,1837,0.14406752586364746,1116,532
