,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
0,0,65,1,ours,1,0,0,2.1850521564483643,1,0
1,0,65,1,ours_random,1,0,0,2.16892409324646,1,0
2,0,65,1,ours_temp,1,0,0,87.69379758834839,1,0
3,0,65,1,qiskit transpile,1,0,0,0.008764505386352539,1,0
4,0,65,1,Bravyi et al. (qiskit),1,0,0,0.0030972957611083984,1,0
5,0,65,1,Ewout van den Berg (stim),3,0,0,0.003590106964111328,2,0
6,0,65,1,Duncan et al (pyzx),1,0,0,0.02667069435119629,1,0
7,0,65,1,Maslov et al,129,0,10464,0.6758010387420654,329,327
8,1,65,1,ours,0,1,0,2.125681161880493,1,0
9,1,65,1,ours_random,0,1,0,2.1684319972991943,1,0
10,1,65,1,ours_temp,0,1,0,87.20687174797058,1,0
11,1,65,1,qiskit transpile,0,1,0,0.002932310104370117,1,0
12,1,65,1,Bravyi et al. (qiskit),0,1,0,0.0029337406158447266,1,0
13,1,65,1,Ewout van den Berg (stim),2,1,0,0.003534078598022461,2,0
14,1,65,1,Duncan et al (pyzx),0,1,0,0.026042461395263672,1,0
15,1,65,1,Maslov et al,130,1,10464,0.759716272354126,330,327
16,2,65,1,ours,0,1,0,2.1254055500030518,1,0
17,2,65,1,ours_random,0,1,0,2.1610703468322754,1,0
18,2,65,1,ours_temp,0,1,0,88.04085087776184,1,0
19,2,65,1,qiskit transpile,0,1,0,0.003064393997192383,1,0
20,2,65,1,Bravyi et al. (qiskit),0,1,0,0.0029044151306152344,1,0
21,2,65,1,Ewout van den Berg (stim),2,1,0,0.0034332275390625,2,0
22,2,65,1,Duncan et al (pyzx),0,1,0,0.026102304458618164,1,0
23,2,65,1,Maslov et al,130,1,10464,0.7544336318969727,330,327
24,3,65,1,ours,0,0,1,2.1301820278167725,1,1
25,3,65,1,ours_random,0,0,1,2.166628360748291,1,1
26,3,65,1,ours_temp,0,0,1,87.69683766365051,1,1
27,3,65,1,qiskit transpile,0,0,1,0.002934694290161133,1,1
28,3,65,1,Bravyi et al. (qiskit),0,0,1,0.003025531768798828,1,1
29,3,65,1,Ewout van den Berg (stim),2,0,1,0.0035898685455322266,2,1
30,3,65,1,Duncan et al (pyzx),4,0,1,0.026763439178466797,3,1
31,3,65,1,Maslov et al,130,0,10472,0.7792150974273682,338,336
32,4,65,1,ours,0,1,0,2.159970283508301,1,0
33,4,65,1,ours_random,0,1,0,2.171018362045288,1,0
34,4,65,1,ours_temp,0,1,0,87.47812986373901,1,0
35,4,65,1,qiskit transpile,0,1,0,0.0028188228607177734,1,0
36,4,65,1,Bravyi et al. (qiskit),0,1,0,0.0031363964080810547,1,0
37,4,65,1,Ewout van den Berg (stim),2,1,0,0.003684520721435547,2,0
38,4,65,1,Duncan et al (pyzx),0,1,0,0.026254653930664062,1,0
39,4,65,1,Maslov et al,130,1,10464,0.6713635921478271,330,327
40,5,65,1,ours,0,1,0,2.1248860359191895,1,0
41,5,65,1,ours_random,0,1,0,2.1631109714508057,1,0
42,5,65,1,ours_temp,0,1,0,87.43608140945435,1,0
43,5,65,1,qiskit transpile,0,1,0,0.0028405189514160156,1,0
44,5,65,1,Bravyi et al. (qiskit),0,1,0,0.0029180049896240234,1,0
45,5,65,1,Ewout van den Berg (stim),2,1,0,0.003489971160888672,2,0
46,5,65,1,Duncan et al (pyzx),0,1,0,0.026101112365722656,1,0
47,5,65,1,Maslov et al,130,1,10464,0.7495160102844238,330,327
48,6,65,1,ours,1,0,0,2.263123035430908,1,0
49,6,65,1,ours_random,1,0,0,2.173261880874634,1,0
50,6,65,1,ours_temp,1,0,0,88.25520706176758,1,0
51,6,65,1,qiskit transpile,1,0,0,0.002905130386352539,1,0
52,6,65,1,Bravyi et al. (qiskit),1,0,0,0.0029587745666503906,1,0
53,6,65,1,Ewout van den Berg (stim),3,0,0,0.003405332565307617,2,0
54,6,65,1,Duncan et al (pyzx),1,0,0,0.026331186294555664,1,0
55,6,65,1,Maslov et al,129,0,10464,0.7630085945129395,329,327
56,7,65,1,ours,0,0,1,2.1218130588531494,1,1
57,7,65,1,ours_random,0,0,1,2.167017698287964,1,1
58,7,65,1,ours_temp,0,0,1,87.64842534065247,1,1
59,7,65,1,qiskit transpile,0,0,1,0.002905130386352539,1,1
60,7,65,1,Bravyi et al. (qiskit),0,0,1,0.003285646438598633,1,1
61,7,65,1,Ewout van den Berg (stim),0,0,1,0.0038907527923583984,1,1
62,7,65,1,Duncan et al (pyzx),4,0,1,0.030310392379760742,3,1
63,7,65,1,Maslov et al,130,0,10540,0.8864574432373047,407,405
64,8,65,1,ours,0,1,0,2.1222448348999023,1,0
65,8,65,1,ours_random,0,1,0,2.165670394897461,1,0
66,8,65,1,ours_temp,0,1,0,87.63078260421753,1,0
67,8,65,1,qiskit transpile,0,1,0,0.0029754638671875,1,0
68,8,65,1,Bravyi et al. (qiskit),0,1,0,0.0029282569885253906,1,0
69,8,65,1,Ewout van den Berg (stim),2,1,0,0.0034859180450439453,2,0
70,8,65,1,Duncan et al (pyzx),0,1,0,0.02597641944885254,1,0
71,8,65,1,Maslov et al,130,1,10464,0.7520051002502441,330,327
72,9,65,1,ours,0,0,1,2.1378393173217773,1,1
73,9,65,1,ours_random,0,0,1,2.1673643589019775,1,1
74,9,65,1,ours_temp,0,0,1,87.77942562103271,1,1
75,9,65,1,qiskit transpile,0,0,1,0.0029103755950927734,1,1
76,9,65,1,Bravyi et al. (qiskit),0,0,1,0.0029544830322265625,1,1
77,9,65,1,Ewout van den Berg (stim),2,0,1,0.0035750865936279297,2,1
78,9,65,1,Duncan et al (pyzx),4,0,1,0.026517152786254883,5,1
79,9,65,1,Maslov et al,130,0,10463,0.7667796611785889,329,327
80,10,65,1,ours,1,0,0,2.1314034461975098,1,0
81,10,65,1,ours_random,1,0,0,2.16797137260437,1,0
82,10,65,1,ours_temp,1,0,0,87.79644680023193,1,0
83,10,65,1,qiskit transpile,1,0,0,0.0028884410858154297,1,0
84,10,65,1,Bravyi et al. (qiskit),1,0,0,0.0029931068420410156,1,0
85,10,65,1,Ewout van den Berg (stim),3,0,0,0.003345966339111328,2,0
86,10,65,1,Duncan et al (pyzx),1,0,0,0.025721311569213867,1,0
87,10,65,1,Maslov et al,129,0,10464,0.8167872428894043,329,327
88,11,65,1,ours,0,0,1,2.2323527336120605,1,1
89,11,65,1,ours_random,0,0,1,2.159804582595825,1,1
90,11,65,1,ours_temp,0,0,1,87.38736987113953,1,1
91,11,65,1,qiskit transpile,0,0,1,0.0028913021087646484,1,1
92,11,65,1,Bravyi et al. (qiskit),0,0,1,0.0028638839721679688,1,1
93,11,65,1,Ewout van den Berg (stim),2,0,1,0.003451108932495117,2,1
94,11,65,1,Duncan et al (pyzx),4,0,1,0.02639007568359375,5,1
95,11,65,1,Maslov et al,130,0,10463,0.7435433864593506,329,327
96,12,65,1,ours,0,0,1,2.127260446548462,1,1
97,12,65,1,ours_random,0,0,1,2.165442705154419,1,1
98,12,65,1,ours_temp,0,0,1,87.76894116401672,1,1
99,12,65,1,qiskit transpile,0,0,1,0.0029375553131103516,1,1
100,12,65,1,Bravyi et al. (qiskit),0,0,1,0.0028738975524902344,1,1
101,12,65,1,Ewout van den Berg (stim),2,0,1,0.0035545825958251953,2,1
102,12,65,1,Duncan et al (pyzx),4,0,1,0.026559829711914062,5,1
103,12,65,1,Maslov et al,130,0,10463,0.7541289329528809,329,327
104,13,65,1,ours,0,1,0,2.134638547897339,1,0
105,13,65,1,ours_random,0,1,0,2.1751081943511963,1,0
106,13,65,1,ours_temp,0,1,0,87.6221182346344,1,0
107,13,65,1,qiskit transpile,0,1,0,0.002942800521850586,1,0
108,13,65,1,Bravyi et al. (qiskit),0,1,0,0.0029616355895996094,1,0
109,13,65,1,Ewout van den Berg (stim),2,1,0,0.0034720897674560547,2,0
110,13,65,1,Duncan et al (pyzx),0,1,0,0.025587797164916992,1,0
111,13,65,1,Maslov et al,130,1,10464,0.7635910511016846,330,327
112,14,65,1,ours,1,0,0,2.1265006065368652,1,0
113,14,65,1,ours_random,1,0,0,2.2146341800689697,1,0
114,14,65,1,ours_temp,1,0,0,87.68655347824097,1,0
115,14,65,1,qiskit transpile,1,0,0,0.0029296875,1,0
116,14,65,1,Bravyi et al. (qiskit),1,0,0,0.0029129981994628906,1,0
117,14,65,1,Ewout van den Berg (stim),3,0,0,0.0034301280975341797,2,0
118,14,65,1,Duncan et al (pyzx),1,0,0,0.026762008666992188,1,0
119,14,65,1,Maslov et al,129,0,10464,0.7126810550689697,329,327
120,15,65,1,ours,0,0,1,2.1242470741271973,1,1
121,15,65,1,ours_random,0,0,1,2.2512624263763428,1,1
122,15,65,1,ours_temp,0,0,1,87.87304520606995,1,1
123,15,65,1,qiskit transpile,0,0,1,0.002939462661743164,1,1
124,15,65,1,Bravyi et al. (qiskit),0,0,1,0.0030617713928222656,1,1
125,15,65,1,Ewout van den Berg (stim),2,0,1,0.0035240650177001953,2,1
126,15,65,1,Duncan et al (pyzx),4,0,1,0.026068687438964844,3,1
127,15,65,1,Maslov et al,130,0,10465,0.6818139553070068,330,328
128,16,65,1,ours,0,1,0,2.1338589191436768,1,0
129,16,65,1,ours_random,0,1,0,2.175645351409912,1,0
130,16,65,1,ours_temp,0,1,0,87.52533745765686,1,0
131,16,65,1,qiskit transpile,0,1,0,0.0028493404388427734,1,0
132,16,65,1,Bravyi et al. (qiskit),0,1,0,0.003143310546875,1,0
133,16,65,1,Ewout van den Berg (stim),2,1,0,0.0036978721618652344,2,0
134,16,65,1,Duncan et al (pyzx),0,1,0,0.025776386260986328,1,0
135,16,65,1,Maslov et al,130,1,10464,0.7556965351104736,330,327
136,17,65,1,ours,1,0,0,2.13165545463562,1,0
137,17,65,1,ours_random,1,0,0,2.1817290782928467,1,0
138,17,65,1,ours_temp,1,0,0,87.68638849258423,1,0
139,17,65,1,qiskit transpile,1,0,0,0.0028624534606933594,1,0
140,17,65,1,Bravyi et al. (qiskit),1,0,0,0.0028922557830810547,1,0
141,17,65,1,Ewout van den Berg (stim),3,0,0,0.0036001205444335938,2,0
142,17,65,1,Duncan et al (pyzx),1,0,0,0.025791406631469727,1,0
143,17,65,1,Maslov et al,129,0,10464,0.7522068023681641,329,327
144,18,65,1,ours,0,0,1,2.1230599880218506,1,1
145,18,65,1,ours_random,0,0,1,2.1543712615966797,1,1
146,18,65,1,ours_temp,0,0,1,87.64175724983215,1,1
147,18,65,1,qiskit transpile,0,0,1,0.002886533737182617,1,1
148,18,65,1,Bravyi et al. (qiskit),0,0,1,0.0028967857360839844,1,1
149,18,65,1,Ewout van den Berg (stim),2,0,1,0.0034940242767333984,2,1
150,18,65,1,Duncan et al (pyzx),4,0,1,0.026480913162231445,5,1
151,18,65,1,Maslov et al,130,0,10463,0.7563450336456299,329,327
152,19,65,1,ours,1,0,0,2.15488600730896,1,0
153,19,65,1,ours_random,1,0,0,2.2985568046569824,1,0
154,19,65,1,ours_temp,1,0,0,87.67599987983704,1,0
155,19,65,1,qiskit transpile,1,0,0,0.0029191970825195312,1,0
156,19,65,1,Bravyi et al. (qiskit),1,0,0,0.0029931068420410156,1,0
157,19,65,1,Ewout van den Berg (stim),3,0,0,0.003530263900756836,2,0
158,19,65,1,Duncan et al (pyzx),1,0,0,0.026297330856323242,1,0
159,19,65,1,Maslov et al,129,0,10464,0.7712774276733398,329,327
160,0,65,101,ours,75,88,101,2.241919994354248,87,61
161,0,65,101,ours_random,318,222,600,2.2782468795776367,430,367
162,0,65,101,ours_temp,75,87,104,89.02939748764038,77,56
163,0,65,101,qiskit transpile,29,34,38,0.0047740936279296875,9,7
164,0,65,101,Bravyi et al. (qiskit),47,47,57,0.007191181182861328,31,19
165,0,65,101,Ewout van den Berg (stim),55,44,63,0.012433052062988281,28,20
166,0,65,101,Duncan et al (pyzx),197,34,77,0.14896273612976074,42,19
167,0,65,101,Maslov et al,121,1188,11153,0.8758254051208496,549,425
168,1,65,101,ours,79,105,114,2.235356569290161,80,59
169,1,65,101,ours_random,177,173,298,2.0679445266723633,223,183
170,1,65,101,ours_temp,118,149,155,88.57779908180237,128,94
171,1,65,101,qiskit transpile,30,38,33,0.005348920822143555,9,6
172,1,65,101,Bravyi et al. (qiskit),55,44,51,0.006368398666381836,30,21
173,1,65,101,Ewout van den Berg (stim),74,53,71,0.014070510864257812,35,28
174,1,65,101,Duncan et al (pyzx),158,50,43,0.12502217292785645,26,11
175,1,65,101,Maslov et al,112,586,11101,0.9140357971191406,498,427
176,2,65,101,ours,65,70,95,2.386594533920288,65,51
177,2,65,101,ours_random,165,114,381,2.1317617893218994,271,232
178,2,65,101,ours_temp,54,63,69,88.34226942062378,44,27
179,2,65,101,qiskit transpile,37,25,39,0.004836082458496094,7,7
180,2,65,101,Bravyi et al. (qiskit),35,36,50,0.005771160125732422,13,10
181,2,65,101,Ewout van den Berg (stim),47,38,56,0.012135982513427734,13,10
182,2,65,101,Duncan et al (pyzx),174,35,51,0.14675593376159668,23,12
183,2,65,101,Maslov et al,113,819,11021,0.9332845211029053,531,427
184,3,65,101,ours,32,49,71,2.2099647521972656,47,33
185,3,65,101,ours_random,144,129,352,2.3016159534454346,242,202
186,3,65,101,ours_temp,59,70,111,87.23124933242798,77,59
187,3,65,101,qiskit transpile,25,36,40,0.004902362823486328,8,6
188,3,65,101,Bravyi et al. (qiskit),35,55,52,0.00668025016784668,15,10
189,3,65,101,Ewout van den Berg (stim),37,55,58,0.012360572814941406,16,11
190,3,65,101,Duncan et al (pyzx),160,44,47,0.13135600090026855,24,7
191,3,65,101,Maslov et al,125,672,10955,0.8830451965332031,540,425
192,4,65,101,ours,64,101,115,2.219400405883789,87,72
193,4,65,101,ours_random,122,138,246,2.1154191493988037,200,162
194,4,65,101,ours_temp,41,73,94,87.81836366653442,59,53
195,4,65,101,qiskit transpile,29,36,34,0.00557398796081543,8,7
196,4,65,101,Bravyi et al. (qiskit),37,57,51,0.007078647613525391,21,15
197,4,65,101,Ewout van den Berg (stim),41,56,54,0.01198267936706543,24,19
198,4,65,101,Duncan et al (pyzx),154,39,44,0.12549185752868652,20,9
199,4,65,101,Maslov et al,113,995,11038,0.8981270790100098,544,447
200,5,65,101,ours,68,74,51,2.2765939235687256,42,19
201,5,65,101,ours_random,168,140,306,2.2135908603668213,251,203
202,5,65,101,ours_temp,71,76,116,88.12292528152466,97,69
203,5,65,101,qiskit transpile,40,29,32,0.005008220672607422,7,5
204,5,65,101,Bravyi et al. (qiskit),52,38,39,0.006010770797729492,16,7
205,5,65,101,Ewout van den Berg (stim),56,40,46,0.011611223220825195,28,18
206,5,65,101,Duncan et al (pyzx),150,42,37,0.1671590805053711,34,9
207,5,65,101,Maslov et al,110,848,10930,0.8758597373962402,521,432
208,6,65,101,ours,52,67,61,2.2232449054718018,47,30
209,6,65,101,ours_random,247,243,479,2.215601921081543,367,308
