,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
0,0,127,1,ours,0,1,0,27.232998847961426,1,0
1,0,127,1,qiskit transpile,0,1,0,0.008629083633422852,1,0
2,0,127,1,Bravyi et al. (qiskit),0,1,0,0.0037794113159179688,1,0
3,0,127,1,Ewout van den Berg (stim),2,1,0,0.005002260208129883,2,0
4,0,127,1,Duncan et al (pyzx),0,1,0,0.15794110298156738,1,0
5,0,127,1,Maslov et al,254,1,40131,2.7544877529144287,640,637
6,1,127,1,ours,0,1,0,27.522533655166626,1,0
7,1,127,1,qiskit transpile,0,1,0,0.0035202503204345703,1,0
8,1,127,1,Bravyi et al. (qiskit),0,1,0,0.0036745071411132812,1,0
9,1,127,1,Ewout van den Berg (stim),2,1,0,0.005562782287597656,2,0
10,1,127,1,Duncan et al (pyzx),0,1,0,0.16282296180725098,1,0
11,1,127,1,Maslov et al,254,1,40131,2.9340577125549316,640,637
12,2,127,1,ours,0,0,1,26.949074029922485,1,1
13,2,127,1,qiskit transpile,0,0,1,0.003956317901611328,1,1
14,2,127,1,Bravyi et al. (qiskit),0,0,1,0.003630399703979492,1,1
15,2,127,1,Ewout van den Berg (stim),2,0,1,0.0048596858978271484,2,1
16,2,127,1,Duncan et al (pyzx),4,0,1,0.16076993942260742,3,1
17,2,127,1,Maslov et al,254,0,40184,2.8219058513641357,691,689
18,3,127,1,ours,0,1,0,26.105186223983765,1,0
19,3,127,1,qiskit transpile,0,1,0,0.0036034584045410156,1,0
20,3,127,1,Bravyi et al. (qiskit),0,1,0,0.0033965110778808594,1,0
21,3,127,1,Ewout van den Berg (stim),2,1,0,0.005247831344604492,2,0
22,3,127,1,Duncan et al (pyzx),0,1,0,0.1552722454071045,1,0
23,3,127,1,Maslov et al,254,1,40131,2.857640266418457,640,637
24,4,127,1,ours,0,1,0,26.2777361869812,1,0
25,4,127,1,qiskit transpile,0,1,0,0.0035295486450195312,1,0
26,4,127,1,Bravyi et al. (qiskit),0,1,0,0.003501415252685547,1,0
27,4,127,1,Ewout van den Berg (stim),2,1,0,0.004908323287963867,2,0
28,4,127,1,Duncan et al (pyzx),0,1,0,0.15847301483154297,1,0
29,4,127,1,Maslov et al,254,1,40131,2.8512392044067383,640,637
30,5,127,1,ours,0,1,0,26.424121379852295,1,0
31,5,127,1,qiskit transpile,0,1,0,0.003935337066650391,1,0
32,5,127,1,Bravyi et al. (qiskit),0,1,0,0.003419637680053711,1,0
33,5,127,1,Ewout van den Berg (stim),2,1,0,0.005518436431884766,2,0
34,5,127,1,Duncan et al (pyzx),0,1,0,0.15476441383361816,1,0
35,5,127,1,Maslov et al,254,1,40131,2.7497265338897705,640,637
36,6,127,1,ours,1,0,0,26.632296323776245,1,0
37,6,127,1,qiskit transpile,1,0,0,0.003584623336791992,1,0
38,6,127,1,Bravyi et al. (qiskit),1,0,0,0.004025697708129883,1,0
39,6,127,1,Ewout van den Berg (stim),3,0,0,0.005536794662475586,2,0
40,6,127,1,Duncan et al (pyzx),1,0,0,0.1553173065185547,1,0
41,6,127,1,Maslov et al,253,0,40131,2.7723076343536377,639,637
42,7,127,1,ours,0,1,0,26.596131801605225,1,0
43,7,127,1,qiskit transpile,0,1,0,0.003476858139038086,1,0
44,7,127,1,Bravyi et al. (qiskit),0,1,0,0.003547191619873047,1,0
45,7,127,1,Ewout van den Berg (stim),2,1,0,0.004984617233276367,2,0
46,7,127,1,Duncan et al (pyzx),0,1,0,0.15709280967712402,1,0
47,7,127,1,Maslov et al,254,1,40131,2.8021256923675537,640,637
48,8,127,1,ours,0,1,0,26.683440446853638,1,0
49,8,127,1,qiskit transpile,0,1,0,0.003710031509399414,1,0
50,8,127,1,Bravyi et al. (qiskit),0,1,0,0.004012107849121094,1,0
51,8,127,1,Ewout van den Berg (stim),2,1,0,0.004778385162353516,2,0
52,8,127,1,Duncan et al (pyzx),0,1,0,0.15767216682434082,1,0
53,8,127,1,Maslov et al,254,1,40131,2.8334312438964844,640,637
54,9,127,1,ours,0,1,0,26.4277925491333,1,0
55,9,127,1,qiskit transpile,0,1,0,0.003688812255859375,1,0
56,9,127,1,Bravyi et al. (qiskit),0,1,0,0.003566741943359375,1,0
57,9,127,1,Ewout van den Berg (stim),2,1,0,0.00521087646484375,2,0
58,9,127,1,Duncan et al (pyzx),0,1,0,0.16201567649841309,1,0
59,9,127,1,Maslov et al,254,1,40131,2.8854217529296875,640,637
60,10,127,1,ours,1,0,0,27.11547327041626,1,0
61,10,127,1,qiskit transpile,1,0,0,0.003926515579223633,1,0
62,10,127,1,Bravyi et al. (qiskit),1,0,0,0.0036122798919677734,1,0
63,10,127,1,Ewout van den Berg (stim),3,0,0,0.005216836929321289,2,0
64,10,127,1,Duncan et al (pyzx),1,0,0,0.15748286247253418,1,0
65,10,127,1,Maslov et al,253,0,40131,2.904682159423828,639,637
66,11,127,1,ours,1,0,0,26.928951501846313,1,0
67,11,127,1,qiskit transpile,1,0,0,0.003481149673461914,1,0
68,11,127,1,Bravyi et al. (qiskit),1,0,0,0.003583192825317383,1,0
69,11,127,1,Ewout van den Berg (stim),3,0,0,0.004693746566772461,2,0
70,11,127,1,Duncan et al (pyzx),1,0,0,0.16142630577087402,1,0
71,11,127,1,Maslov et al,253,0,40131,2.9851760864257812,639,637
72,12,127,1,ours,0,1,0,27.09019160270691,1,0
73,12,127,1,qiskit transpile,0,1,0,0.003535747528076172,1,0
74,12,127,1,Bravyi et al. (qiskit),0,1,0,0.003540515899658203,1,0
75,12,127,1,Ewout van den Berg (stim),2,1,0,0.0049953460693359375,2,0
76,12,127,1,Duncan et al (pyzx),0,1,0,0.16788578033447266,1,0
77,12,127,1,Maslov et al,254,1,40131,2.8747761249542236,640,637
78,13,127,1,ours,1,0,0,26.866803884506226,1,0
79,13,127,1,qiskit transpile,1,0,0,0.0041234493255615234,1,0
80,13,127,1,Bravyi et al. (qiskit),1,0,0,0.0036911964416503906,1,0
81,13,127,1,Ewout van den Berg (stim),3,0,0,0.0049626827239990234,2,0
82,13,127,1,Duncan et al (pyzx),1,0,0,0.1547257900238037,1,0
83,13,127,1,Maslov et al,253,0,40131,2.8317952156066895,639,637
84,14,127,1,ours,0,1,0,27.131089210510254,1,0
85,14,127,1,qiskit transpile,0,1,0,0.003460407257080078,1,0
86,14,127,1,Bravyi et al. (qiskit),0,1,0,0.00399327278137207,1,0
87,14,127,1,Ewout van den Berg (stim),2,1,0,0.0056269168853759766,2,0
88,14,127,1,Duncan et al (pyzx),0,1,0,0.17370128631591797,1,0
89,14,127,1,Maslov et al,254,1,40131,2.986187696456909,640,637
90,15,127,1,ours,0,1,0,26.968669414520264,1,0
91,15,127,1,qiskit transpile,0,1,0,0.0036706924438476562,1,0
92,15,127,1,Bravyi et al. (qiskit),0,1,0,0.004304409027099609,1,0
93,15,127,1,Ewout van den Berg (stim),2,1,0,0.004916667938232422,2,0
94,15,127,1,Duncan et al (pyzx),0,1,0,0.1586003303527832,1,0
95,15,127,1,Maslov et al,254,1,40131,2.8954880237579346,640,637
96,16,127,1,ours,0,0,1,26.915034532546997,1,1
97,16,127,1,qiskit transpile,0,0,1,0.0037674903869628906,1,1
98,16,127,1,Bravyi et al. (qiskit),0,0,1,0.003567934036254883,1,1
99,16,127,1,Ewout van den Berg (stim),2,0,1,0.004833221435546875,2,1
100,16,127,1,Duncan et al (pyzx),4,0,1,0.15836739540100098,3,1
101,16,127,1,Maslov et al,254,0,40284,2.886390209197998,790,788
102,17,127,1,ours,0,1,0,27.16848874092102,1,0
103,17,127,1,qiskit transpile,0,1,0,0.0036678314208984375,1,0
104,17,127,1,Bravyi et al. (qiskit),0,1,0,0.0035479068756103516,1,0
105,17,127,1,Ewout van den Berg (stim),2,1,0,0.0063934326171875,2,0
106,17,127,1,Duncan et al (pyzx),0,1,0,0.15715670585632324,1,0
107,17,127,1,Maslov et al,254,1,40131,2.8942513465881348,640,637
108,18,127,1,ours,0,1,0,27.248750686645508,1,0
109,18,127,1,qiskit transpile,0,1,0,0.0051021575927734375,1,0
110,18,127,1,Bravyi et al. (qiskit),0,1,0,0.003776073455810547,1,0
111,18,127,1,Ewout van den Berg (stim),2,1,0,0.004916191101074219,2,0
112,18,127,1,Duncan et al (pyzx),0,1,0,0.17742538452148438,1,0
113,18,127,1,Maslov et al,254,1,40131,3.034662961959839,640,637
114,19,127,1,ours,1,0,0,27.817781448364258,1,0
115,19,127,1,qiskit transpile,1,0,0,0.003572225570678711,1,0
116,19,127,1,Bravyi et al. (qiskit),1,0,0,0.003614187240600586,1,0
117,19,127,1,Ewout van den Berg (stim),3,0,0,0.004958629608154297,2,0
118,19,127,1,Duncan et al (pyzx),1,0,0,0.15814495086669922,1,0
119,19,127,1,Maslov et al,253,0,40131,3.0010769367218018,639,637
120,0,127,401,ours,504,471,740,27.458372592926025,433,361
121,0,127,401,qiskit transpile,139,124,138,0.011107206344604492,12,9
122,0,127,401,Bravyi et al. (qiskit),218,182,227,0.015473127365112305,71,41
123,0,127,401,Ewout van den Berg (stim),284,230,298,0.06602644920349121,78,57
124,0,127,401,Duncan et al (pyzx),644,172,244,1.3048346042633057,63,28
125,0,127,401,Maslov et al,224,7780,43661,4.060917377471924,1167,868
126,1,127,401,ours,705,614,1205,28.41626214981079,741,650
127,1,127,401,qiskit transpile,129,116,156,0.010645627975463867,15,11
128,1,127,401,Bravyi et al. (qiskit),226,198,280,0.01753401756286621,133,84
129,1,127,401,Ewout van den Berg (stim),424,272,565,0.09435653686523438,159,133
130,1,127,401,Duncan et al (pyzx),858,180,340,2.71823787689209,152,79
131,1,127,401,Maslov et al,206,9704,43577,4.555747747421265,1233,874
132,2,127,401,ours,467,395,633,27.78665804862976,395,326
133,2,127,401,qiskit transpile,139,133,129,0.010293722152709961,12,10
134,2,127,401,Bravyi et al. (qiskit),200,202,198,0.01561117172241211,73,40
135,2,127,401,Ewout van den Berg (stim),257,217,248,0.0634613037109375,62,47
136,2,127,401,Duncan et al (pyzx),649,165,250,1.7447917461395264,67,35
137,2,127,401,Maslov et al,231,6751,41835,3.9294955730438232,1132,860
138,3,127,401,ours,469,408,753,27.466601610183716,415,350
139,3,127,401,qiskit transpile,138,130,133,0.010457992553710938,15,15
140,3,127,401,Bravyi et al. (qiskit),217,184,220,0.015822649002075195,67,40
141,3,127,401,Ewout van den Berg (stim),304,210,328,0.0680391788482666,86,62
142,3,127,401,Duncan et al (pyzx),742,213,293,3.451781749725342,108,50
143,3,127,401,Maslov et al,231,6562,43076,3.889413833618164,1132,854
144,4,127,401,ours,650,533,1089,26.87752604484558,634,555
145,4,127,401,qiskit transpile,137,113,151,0.010573863983154297,12,10
146,4,127,401,Bravyi et al. (qiskit),223,199,238,0.01629185676574707,90,55
147,4,127,401,Ewout van den Berg (stim),292,223,320,0.06927824020385742,70,50
148,4,127,401,Duncan et al (pyzx),753,168,284,1.7549009323120117,61,35
149,4,127,401,Maslov et al,207,8577,42237,4.525279998779297,1143,841
150,5,127,401,ours,441,416,662,27.646032333374023,383,320
151,5,127,401,qiskit transpile,128,139,134,0.01059269905090332,14,10
152,5,127,401,Bravyi et al. (qiskit),187,218,215,0.0182955265045166,89,49
153,5,127,401,Ewout van den Berg (stim),225,219,266,0.05910921096801758,70,51
154,5,127,401,Duncan et al (pyzx),615,172,235,1.7223143577575684,62,27
155,5,127,401,Maslov et al,214,7283,42808,4.399811744689941,1179,881
156,6,127,401,ours,646,561,1074,27.81802535057068,649,561
157,6,127,401,qiskit transpile,133,120,148,0.010911703109741211,12,11
158,6,127,401,Bravyi et al. (qiskit),220,222,232,0.020794153213500977,105,65
159,6,127,401,Ewout van den Berg (stim),303,246,371,0.08155083656311035,95,79
160,6,127,401,Duncan et al (pyzx),1001,202,421,3.664226531982422,201,99
