n_rep,num_qubits,n_gadgets,method,cx,u3,depth,2q_depth,time
0,7,61,pauliopt_steiner_clifford,138,122,125,92,0.136028
0,7,61,tket_uccs_set,240,180,278,192,0.510094
0,7,61,tket_uccs_pair,246,232,269,180,0.534676
0,7,61,naive,302,236,365,281,0.110198
19,7,41,pauliopt_divide_conquer,229,199,242,174,0.727225
0,7,61,pauliopt_ucc,210,195,218,156,0.326306
1,7,61,paulihedral,478,228,542,461,0.184381
1,7,61,pauliopt_steiner_nc,270,219,355,261,0.236918
1,7,61,pauliopt_ucc,246,206,239,172,0.324074
1,7,61,tket_uccs_set,261,188,269,195,0.468497
1,7,61,pauliopt_steiner_clifford,137,119,129,99,0.121643
1,7,61,naive,322,246,378,287,0.136605
1,7,61,tket_uccs_pair,258,243,292,201,0.596713
0,7,61,pauliopt_divide_conquer,366,311,383,284,1.021429
2,7,61,pauliopt_steiner_nc,260,205,339,252,0.144735
2,7,61,paulihedral,522,215,581,506,0.262284
2,7,61,pauliopt_steiner_clifford,153,131,131,99,0.137845
2,7,61,pauliopt_ucc,231,204,246,170,0.29466
2,7,61,tket_uccs_set,287,192,312,229,0.591275
2,7,61,naive,328,239,399,310,0.205874
2,7,61,tket_uccs_pair,252,246,274,187,0.644433
3,7,61,pauliopt_steiner_nc,250,211,333,242,0.130246
3,7,61,paulihedral,422,213,485,407,0.223738
1,7,61,pauliopt_divide_conquer,330,307,356,247,1.096861
3,7,61,naive,300,238,358,267,0.117718
3,7,61,pauliopt_steiner_clifford,167,150,149,113,0.181879
3,7,61,tket_uccs_set,252,192,259,190,0.580203
3,7,61,pauliopt_ucc,243,226,265,183,0.381108
3,7,61,tket_uccs_pair,262,232,279,190,0.701038
2,7,61,pauliopt_divide_conquer,314,290,337,236,1.05069
4,7,61,tket_uccs_set,274,188,300,225,0.463164
4,7,61,paulihedral,402,208,458,381,0.163265
4,7,61,pauliopt_steiner_nc,238,197,327,234,0.142884
4,7,61,tket_uccs_pair,242,230,258,176,0.585651
4,7,61,naive,296,232,361,271,0.12255
4,7,61,pauliopt_steiner_clifford,145,133,136,105,0.161246
4,7,61,pauliopt_ucc,223,210,241,169,0.329915
3,7,61,pauliopt_divide_conquer,343,322,365,252,1.004151
5,7,61,paulihedral,478,224,549,464,0.185016
5,7,61,pauliopt_steiner_nc,282,221,375,281,0.251158
5,7,61,tket_uccs_set,279,201,310,226,0.525932
5,7,61,naive,338,255,385,291,0.132868
5,7,61,pauliopt_ucc,218,197,228,161,0.311481
5,7,61,pauliopt_steiner_clifford,163,147,147,108,0.277528
5,7,61,tket_uccs_pair,278,251,299,206,0.687113
4,7,61,pauliopt_divide_conquer,322,293,351,244,1.028875
6,7,61,pauliopt_steiner_nc,238,209,321,230,0.128012
6,7,61,paulihedral,410,213,476,396,0.239124
6,7,61,tket_uccs_set,257,180,268,196,0.635918
6,7,61,pauliopt_ucc,223,210,241,169,0.313244
6,7,61,tket_uccs_pair,242,222,272,187,0.589217
6,7,61,naive,294,229,357,266,0.113129
6,7,61,pauliopt_steiner_clifford,152,123,127,98,0.143222
5,7,61,pauliopt_divide_conquer,371,339,407,292,1.022487
7,7,61,paulihedral,504,216,582,494,0.158313
7,7,61,pauliopt_steiner_nc,252,197,330,241,0.133669
7,7,61,tket_uccs_set,254,193,275,198,0.503327
7,7,61,pauliopt_steiner_clifford,171,154,149,113,0.180594
7,7,61,pauliopt_ucc,212,199,224,153,0.326371
6,7,61,pauliopt_divide_conquer,325,283,341,241,0.956314
7,7,61,naive,326,243,396,300,0.118044
7,7,61,tket_uccs_pair,274,255,298,202,0.618272
8,7,61,pauliopt_steiner_nc,260,217,341,243,0.136555
8,7,61,paulihedral,464,228,529,446,0.174019
8,7,61,pauliopt_steiner_clifford,163,144,157,116,0.169391
8,7,61,tket_uccs_set,264,193,283,202,0.468452
8,7,61,tket_uccs_pair,268,251,302,200,0.571994
8,7,61,pauliopt_ucc,264,234,290,202,0.391297
8,7,61,naive,332,254,394,296,0.129515
7,7,61,pauliopt_divide_conquer,322,338,377,252,1.01515
9,7,61,paulihedral,372,182,434,361,0.143639
9,7,61,pauliopt_steiner_nc,206,178,280,198,0.126856
9,7,61,pauliopt_ucc,220,189,227,167,0.289294
9,7,61,pauliopt_steiner_clifford,127,120,122,90,0.133072
9,7,61,tket_uccs_pair,214,207,227,152,0.493655
9,7,61,tket_uccs_set,207,161,205,148,0.527192
9,7,61,naive,256,209,301,225,0.097948
10,7,61,pauliopt_steiner_nc,258,206,341,252,0.145286
10,7,61,paulihedral,450,210,519,435,0.167321
8,7,61,pauliopt_divide_conquer,378,323,408,291,1.111181
10,7,61,pauliopt_steiner_clifford,141,128,140,107,0.140383
10,7,61,tket_uccs_set,248,173,278,203,0.495578
10,7,61,pauliopt_ucc,240,212,242,177,0.337495
10,7,61,naive,306,229,358,273,0.112477
10,7,61,tket_uccs_pair,250,231,270,185,0.646957
9,7,61,pauliopt_divide_conquer,273,266,318,216,0.96292
11,7,61,pauliopt_steiner_nc,278,232,368,265,0.147913
11,7,61,paulihedral,504,228,562,487,0.28476
11,7,61,tket_uccs_set,250,194,306,214,0.53749
11,7,61,pauliopt_ucc,269,249,291,203,0.374583
11,7,61,pauliopt_steiner_clifford,141,118,138,107,0.151774
11,7,61,naive,334,248,393,299,0.110772
10,7,61,pauliopt_divide_conquer,347,325,379,255,1.04186
11,7,61,tket_uccs_pair,274,248,309,211,0.727041
12,7,61,paulihedral,396,187,447,380,0.131557
12,7,61,pauliopt_steiner_nc,204,173,273,194,0.106655
12,7,61,pauliopt_steiner_clifford,135,120,135,101,0.211782
12,7,61,tket_uccs_set,255,166,244,188,0.513934
12,7,61,tket_uccs_pair,238,200,250,183,0.514585
12,7,61,pauliopt_ucc,234,200,246,179,0.304585
12,7,61,naive,260,199,297,225,0.103633
13,7,61,paulihedral,474,197,531,461,0.15654
11,7,61,pauliopt_divide_conquer,345,324,378,263,1.068546
13,7,61,pauliopt_steiner_nc,254,191,332,247,0.140001
13,7,61,tket_uccs_set,257,186,279,200,0.516907
13,7,61,pauliopt_steiner_clifford,140,115,135,99,0.147058
13,7,61,pauliopt_ucc,214,195,229,160,0.288836
13,7,61,tket_uccs_pair,260,235,254,172,0.598484
13,7,61,naive,304,221,348,269,0.122808
12,7,61,pauliopt_divide_conquer,299,298,348,232,0.973674
14,7,61,paulihedral,366,193,418,346,0.149862
14,7,61,pauliopt_steiner_nc,248,201,323,240,0.133864
14,7,61,pauliopt_steiner_clifford,142,126,133,99,0.164271
14,7,61,tket_uccs_set,241,170,257,188,0.443776
14,7,61,naive,280,215,334,249,0.14379
14,7,61,pauliopt_ucc,230,195,231,164,0.281119
14,7,61,tket_uccs_pair,234,226,258,167,0.545278
15,7,61,paulihedral,378,199,433,358,0.142355
13,7,61,pauliopt_divide_conquer,294,290,342,232,0.965298
15,7,61,pauliopt_steiner_nc,252,204,337,243,0.120589
15,7,61,pauliopt_steiner_clifford,158,138,145,110,0.166001
15,7,61,tket_uccs_set,231,174,239,173,0.50088
15,7,61,pauliopt_ucc,207,198,199,139,0.317904
15,7,61,naive,282,227,341,249,0.126216
15,7,61,tket_uccs_pair,240,233,257,170,0.616023
16,7,61,pauliopt_steiner_nc,250,199,334,246,0.144588
16,7,61,paulihedral,492,212,547,477,0.188239
14,7,61,pauliopt_divide_conquer,308,299,356,245,1.057129
16,7,61,pauliopt_steiner_clifford,150,125,139,105,0.138949
16,7,61,pauliopt_ucc,236,207,243,165,0.288034
16,7,61,tket_uccs_pair,264,247,291,198,0.607118
16,7,61,tket_uccs_set,252,184,268,195,0.690449
16,7,61,naive,322,238,387,299,0.123616
15,7,61,pauliopt_divide_conquer,329,314,373,259,1.015183
17,7,61,pauliopt_steiner_nc,234,201,315,228,0.149247
17,7,61,paulihedral,446,210,515,431,0.274707
17,7,61,pauliopt_ucc,243,225,259,181,0.339461
17,7,61,tket_uccs_set,228,173,242,173,0.551876
17,7,61,pauliopt_steiner_clifford,148,133,126,88,0.145408
17,7,61,naive,290,232,350,259,0.121448
17,7,61,tket_uccs_pair,252,216,289,206,0.603738
16,7,61,pauliopt_divide_conquer,336,321,378,264,1.152046
18,7,61,pauliopt_steiner_nc,228,185,310,226,0.14415
18,7,61,paulihedral,376,201,419,346,0.173761
18,7,61,tket_uccs_set,240,183,251,183,0.486617
18,7,61,pauliopt_steiner_clifford,153,121,160,120,0.140969
18,7,61,pauliopt_ucc,247,192,248,187,0.319794
18,7,61,tket_uccs_pair,240,226,251,175,0.546651
17,7,61,pauliopt_divide_conquer,302,270,333,234,0.978715
18,7,61,naive,282,221,333,248,0.11136
19,7,61,pauliopt_steiner_nc,274,216,366,270,0.156928
19,7,61,paulihedral,442,223,512,423,0.243232
19,7,61,pauliopt_steiner_clifford,162,131,154,117,0.156689
19,7,61,tket_uccs_set,262,199,260,182,0.602628
19,7,61,pauliopt_ucc,244,210,249,182,0.463398
19,7,61,tket_uccs_pair,262,251,279,189,0.61707
19,7,61,naive,326,253,381,280,0.100086
18,7,61,pauliopt_divide_conquer,295,272,320,225,1.019947
0,7,81,pauliopt_steiner_nc,334,277,447,330,0.18889
0,7,81,paulihedral,590,297,691,576,0.242038
0,7,81,pauliopt_steiner_clifford,191,164,184,137,0.229828
0,7,81,tket_uccs_set,340,243,347,249,0.630195
19,7,61,pauliopt_divide_conquer,378,350,430,303,1.052698
0,7,81,pauliopt_ucc,300,272,311,217,0.456316
0,7,81,naive,418,320,493,373,0.169709
0,7,81,tket_uccs_pair,342,323,377,252,0.847503
1,7,81,paulihedral,520,257,606,499,0.22779
1,7,81,pauliopt_steiner_nc,310,258,421,301,0.180973
1,7,81,pauliopt_steiner_clifford,182,142,176,137,0.189075
1,7,81,naive,372,297,464,342,0.158568
1,7,81,pauliopt_ucc,313,255,333,241,0.466729
1,7,81,tket_uccs_set,324,242,344,242,0.786848
1,7,81,tket_uccs_pair,322,292,347,240,0.787014
2,7,81,pauliopt_steiner_nc,322,255,424,310,0.203752
2,7,81,paulihedral,620,288,701,600,0.251927
0,7,81,pauliopt_divide_conquer,474,433,522,363,1.441685
2,7,81,pauliopt_ucc,299,265,307,217,0.472392
2,7,81,tket_uccs_set,368,266,404,280,0.836162
2,7,81,tket_uccs_pair,346,324,382,257,0.81977
2,7,81,naive,426,324,512,390,0.169678
2,7,81,pauliopt_steiner_clifford,199,189,184,134,0.24141
1,7,81,pauliopt_divide_conquer,458,436,505,350,1.449226
3,7,81,pauliopt_steiner_nc,346,282,460,340,0.193686
3,7,81,paulihedral,598,305,671,565,0.324952
3,7,81,tket_uccs_set,388,268,398,289,0.721258
3,7,81,pauliopt_steiner_clifford,191,151,177,142,0.230849
3,7,81,naive,440,338,513,390,0.142762
3,7,81,pauliopt_ucc,354,310,370,265,0.590586
3,7,81,tket_uccs_pair,366,346,370,250,0.83888
4,7,81,paulihedral,606,276,684,588,0.199135
4,7,81,pauliopt_steiner_nc,334,257,437,320,0.196503
2,7,81,pauliopt_divide_conquer,416,410,461,314,1.595068
4,7,81,pauliopt_steiner_clifford,178,160,166,125,0.213664
4,7,81,naive,408,304,471,361,0.1749
4,7,81,pauliopt_ucc,285,265,290,200,0.527323
4,7,81,tket_uccs_set,348,249,387,284,0.736187
4,7,81,tket_uccs_pair,328,309,354,238,0.972396
5,7,81,paulihedral,436,251,499,403,0.167895
5,7,81,pauliopt_steiner_nc,262,232,369,255,0.128427
5,7,81,tket_uccs_set,307,213,335,239,0.536877
3,7,81,pauliopt_divide_conquer,442,387,494,355,1.543335
5,7,81,pauliopt_steiner_clifford,173,149,167,126,0.199618
5,7,81,tket_uccs_pair,308,276,335,236,0.690583
5,7,81,naive,358,289,417,306,0.148706
5,7,81,pauliopt_ucc,310,266,316,237,0.421196
6,7,81,paulihedral,544,280,615,515,0.230257
6,7,81,pauliopt_steiner_nc,296,259,404,285,0.173884
4,7,81,pauliopt_divide_conquer,433,407,491,337,1.444135
6,7,81,tket_uccs_set,343,236,364,262,0.712687
6,7,81,pauliopt_steiner_clifford,188,155,166,125,0.243211
6,7,81,naive,380,308,446,329,0.151761
6,7,81,pauliopt_ucc,283,236,288,212,0.425914
6,7,81,tket_uccs_pair,332,294,371,261,0.827385
5,7,81,pauliopt_divide_conquer,320,300,338,230,1.333263
7,7,81,paulihedral,504,273,572,471,0.293465
7,7,81,pauliopt_steiner_nc,294,258,402,282,0.20537
7,7,81,pauliopt_steiner_clifford,180,159,179,134,0.206803
7,7,81,tket_uccs_set,327,243,364,262,0.723933
7,7,81,naive,390,306,476,354,0.156729
7,7,81,pauliopt_ucc,300,255,305,217,0.45266
7,7,81,tket_uccs_pair,336,301,360,249,0.958598
6,7,81,pauliopt_divide_conquer,457,403,498,366,1.552362
8,7,81,pauliopt_steiner_nc,340,266,443,331,0.264436
8,7,81,paulihedral,638,285,733,626,0.333245
8,7,81,tket_uccs_set,350,235,374,276,0.65074
8,7,81,tket_uccs_pair,330,312,373,247,0.785625
8,7,81,pauliopt_ucc,286,247,271,194,0.455353
8,7,81,pauliopt_steiner_clifford,190,170,175,130,0.216272
8,7,81,naive,416,313,497,378,0.197
7,7,81,pauliopt_divide_conquer,416,396,462,323,1.569362
9,7,81,paulihedral,538,278,624,516,0.228084
9,7,81,pauliopt_steiner_nc,318,260,433,309,0.176099
9,7,81,pauliopt_steiner_clifford,197,163,177,137,0.244702
9,7,81,tket_uccs_set,368,258,393,282,0.662339
9,7,81,pauliopt_ucc,323,265,316,230,0.459732
9,7,81,naive,402,308,480,361,0.299799
9,7,81,tket_uccs_pair,336,325,376,247,0.803348
10,7,81,pauliopt_steiner_nc,342,283,461,334,0.170154
10,7,81,paulihedral,690,319,790,668,0.276065
8,7,81,pauliopt_divide_conquer,454,419,494,343,1.483482
10,7,81,naive,476,360,593,453,0.180403
10,7,81,pauliopt_ucc,336,277,348,255,0.545494
10,7,81,pauliopt_steiner_clifford,214,186,194,147,0.301854
10,7,81,tket_uccs_set,387,282,455,319,0.766243
10,7,81,tket_uccs_pair,392,350,426,299,1.038721
9,7,81,pauliopt_divide_conquer,398,369,457,310,1.518746
11,7,81,pauliopt_steiner_nc,332,265,443,322,0.158484
11,7,81,paulihedral,628,291,708,606,0.354102
11,7,81,tket_uccs_set,341,252,373,268,0.652422
11,7,81,pauliopt_steiner_clifford,176,151,165,124,0.271762
11,7,81,pauliopt_ucc,314,270,317,222,0.473685
11,7,81,naive,428,322,493,372,0.145378
11,7,81,tket_uccs_pair,358,316,393,270,0.909454
12,7,81,paulihedral,548,263,625,525,0.189336
12,7,81,pauliopt_steiner_nc,298,251,412,288,0.15397
10,7,81,pauliopt_divide_conquer,472,448,508,359,1.637915
12,7,81,tket_uccs_set,325,227,333,241,0.66574
12,7,81,tket_uccs_pair,310,300,362,243,0.694012
12,7,81,pauliopt_ucc,293,239,298,214,0.399244
12,7,81,pauliopt_steiner_clifford,166,147,161,117,0.199955
12,7,81,naive,386,299,469,348,0.136133
13,7,81,paulihedral,628,283,716,613,0.228055
11,7,81,pauliopt_divide_conquer,425,388,476,334,1.410348
13,7,81,pauliopt_steiner_nc,332,273,451,324,0.18578
13,7,81,pauliopt_steiner_clifford,199,158,174,137,0.277499
13,7,81,naive,426,327,491,371,0.214688
13,7,81,tket_uccs_set,334,244,354,256,0.777926
13,7,81,tket_uccs_pair,358,324,379,262,0.909616
13,7,81,pauliopt_ucc,343,283,340,253,0.656889
14,7,81,paulihedral,516,270,599,494,0.245678
14,7,81,pauliopt_steiner_nc,332,270,448,324,0.193885
12,7,81,pauliopt_divide_conquer,441,422,467,323,1.53434
14,7,81,tket_uccs_set,341,251,363,260,0.639505
14,7,81,naive,414,312,509,384,0.155955
14,7,81,tket_uccs_pair,354,318,381,257,0.751514
14,7,81,pauliopt_steiner_clifford,198,175,188,137,0.239032
14,7,81,pauliopt_ucc,298,270,311,218,0.483493
15,7,81,pauliopt_steiner_nc,320,247,421,312,0.179236
15,7,81,paulihedral,586,278,666,563,0.321521
13,7,81,pauliopt_divide_conquer,450,434,524,360,1.63555
15,7,81,pauliopt_ucc,290,269,301,222,0.424524
15,7,81,tket_uccs_set,348,237,364,270,0.72544
15,7,81,pauliopt_steiner_clifford,185,156,169,129,0.2064
15,7,81,naive,412,313,485,369,0.243981
15,7,81,tket_uccs_pair,336,318,366,247,0.885062
16,7,81,paulihedral,542,276,628,519,0.209819
16,7,81,pauliopt_steiner_nc,336,265,452,332,0.17998
14,7,81,pauliopt_divide_conquer,434,412,465,317,1.454575
16,7,81,tket_uccs_set,349,240,357,263,0.7071
16,7,81,naive,392,308,487,361,0.170145
16,7,81,pauliopt_steiner_clifford,188,163,170,128,0.27509
16,7,81,tket_uccs_pair,330,315,347,234,0.822831
16,7,81,pauliopt_ucc,293,273,291,201,0.512116
17,7,81,paulihedral,524,280,591,490,0.219391
17,7,81,pauliopt_steiner_nc,334,269,443,321,0.190878
17,7,81,tket_uccs_set,352,243,366,270,0.695334
15,7,81,pauliopt_divide_conquer,441,439,489,328,1.583779
17,7,81,pauliopt_steiner_clifford,185,152,169,133,0.209646
17,7,81,tket_uccs_pair,326,324,377,252,0.890745
17,7,81,pauliopt_ucc,293,282,319,220,0.545848
17,7,81,naive,400,316,481,352,0.288086
18,7,81,pauliopt_steiner_nc,328,265,435,322,0.186078
18,7,81,paulihedral,574,265,663,560,0.289334
16,7,81,pauliopt_divide_conquer,441,392,452,321,1.582602
18,7,81,tket_uccs_set,333,230,338,252,0.667965
18,7,81,pauliopt_ucc,294,251,320,230,0.512691
18,7,81,naive,392,293,466,355,0.190394
18,7,81,pauliopt_steiner_clifford,192,169,179,130,0.290268
18,7,81,tket_uccs_pair,326,308,352,241,0.944642
19,7,81,pauliopt_steiner_nc,336,273,448,327,0.231308
19,7,81,paulihedral,482,263,557,457,0.348929
19,7,81,tket_uccs_set,327,222,329,243,0.646926
19,7,81,pauliopt_steiner_clifford,186,158,168,128,0.230958
17,7,81,pauliopt_divide_conquer,399,373,456,310,1.787838
19,7,81,tket_uccs_pair,320,291,349,236,0.735896
19,7,81,naive,380,302,459,339,0.13609
19,7,81,pauliopt_ucc,319,287,301,219,0.600356
0,7,101,paulihedral,624,317,724,600,0.240011
0,7,101,pauliopt_steiner_nc,378,301,506,370,0.321982
18,7,81,pauliopt_divide_conquer,399,389,448,309,1.587882
0,7,101,pauliopt_ucc,368,287,352,264,0.597242
0,7,101,pauliopt_steiner_clifford,196,183,185,136,0.284939
0,7,101,tket_uccs_set,423,290,461,333,0.82979
0,7,101,naive,478,362,578,434,0.181332
0,7,101,tket_uccs_pair,394,366,426,284,1.039038
19,7,81,pauliopt_divide_conquer,471,442,510,350,1.594597
1,7,101,paulihedral,672,329,772,650,0.261651
1,7,101,pauliopt_steiner_nc,368,306,501,356,0.296792
1,7,101,tket_uccs_set,377,288,403,280,0.788007
1,7,101,naive,488,369,588,449,0.165914
1,7,101,pauliopt_steiner_clifford,246,213,210,158,0.352655
1,7,101,tket_uccs_pair,404,380,425,289,1.023288
1,7,101,pauliopt_ucc,363,303,367,266,0.647628
2,7,101,paulihedral,778,368,911,763,0.379493
2,7,101,pauliopt_steiner_nc,422,337,571,416,0.244401
0,7,101,pauliopt_divide_conquer,524,487,582,411,2.031049
2,7,101,tket_uccs_set,478,318,520,377,0.872844
2,7,101,naive,556,411,664,498,0.209658
2,7,101,pauliopt_steiner_clifford,237,199,216,163,0.33642
2,7,101,pauliopt_ucc,400,338,420,295,0.616171
2,7,101,tket_uccs_pair,464,410,499,341,1.065639
3,7,101,pauliopt_steiner_nc,346,295,481,337,0.206052
3,7,101,paulihedral,740,359,858,719,0.433748
1,7,101,pauliopt_divide_conquer,535,498,589,423,1.974935
3,7,101,pauliopt_ucc,385,308,366,267,0.613481
3,7,101,tket_uccs_set,447,297,492,358,0.836088
3,7,101,pauliopt_steiner_clifford,237,214,227,171,0.308292
3,7,101,tket_uccs_pair,442,398,468,318,0.977373
3,7,101,naive,524,395,633,484,0.285452
4,7,101,paulihedral,662,358,797,644,0.27669
4,7,101,pauliopt_steiner_nc,366,316,508,361,0.225693
2,7,101,pauliopt_divide_conquer,585,528,664,468,2.070608
4,7,101,pauliopt_steiner_clifford,206,189,206,146,0.29683
4,7,101,tket_uccs_set,412,306,465,332,0.877629
4,7,101,naive,510,394,618,458,0.192566
4,7,101,pauliopt_ucc,386,318,393,290,0.668147
4,7,101,tket_uccs_pair,422,401,481,329,1.033939
5,7,101,paulihedral,666,339,771,642,0.425202
5,7,101,pauliopt_steiner_nc,372,327,515,364,0.263565
3,7,101,pauliopt_divide_conquer,597,546,666,468,2.130122
5,7,101,pauliopt_ucc,396,321,400,291,0.62648
5,7,101,tket_uccs_set,415,275,427,314,0.903388
5,7,101,pauliopt_steiner_clifford,224,181,200,155,0.292988
5,7,101,tket_uccs_pair,404,378,445,299,1.008233
5,7,101,naive,492,377,586,440,0.176341
6,7,101,pauliopt_steiner_nc,374,308,504,367,0.213819
6,7,101,paulihedral,760,354,864,737,0.291034
4,7,101,pauliopt_divide_conquer,590,552,647,458,2.057549
6,7,101,tket_uccs_set,430,304,478,341,0.718665
6,7,101,pauliopt_steiner_clifford,212,179,208,157,0.314949
6,7,101,naive,530,398,641,490,0.277285
6,7,101,pauliopt_ucc,426,345,438,328,0.657384
6,7,101,tket_uccs_pair,420,396,469,311,1.080432
7,7,101,paulihedral,626,325,702,591,0.276962
7,7,101,pauliopt_steiner_nc,376,304,514,367,0.222226
5,7,101,pauliopt_divide_conquer,540,523,615,424,1.925907
7,7,101,tket_uccs_set,394,284,407,295,0.828905
7,7,101,naive,476,367,578,433,0.193189
7,7,101,pauliopt_steiner_clifford,221,185,202,152,0.256119
7,7,101,pauliopt_ucc,376,321,374,274,0.665917
7,7,101,tket_uccs_pair,398,372,433,293,1.172925
8,7,101,pauliopt_steiner_nc,384,319,527,374,0.230108
6,7,101,pauliopt_divide_conquer,562,522,631,438,1.954517
8,7,101,paulihedral,752,363,869,727,0.419872
8,7,101,tket_uccs_set,451,303,476,350,0.837634
8,7,101,naive,528,405,638,473,0.219114
8,7,101,pauliopt_steiner_clifford,205,177,197,148,0.359554
8,7,101,tket_uccs_pair,446,402,502,346,1.014173
8,7,101,pauliopt_ucc,407,340,409,301,0.671875
9,7,101,pauliopt_steiner_nc,368,308,500,360,0.319974
9,7,101,paulihedral,662,331,755,631,0.403065
9,7,101,tket_uccs_set,387,278,402,287,0.757934
7,7,101,pauliopt_divide_conquer,518,514,567,395,2.100688
9,7,101,pauliopt_ucc,377,327,384,276,0.613984
9,7,101,tket_uccs_pair,396,371,409,280,0.963757
9,7,101,naive,480,375,573,430,0.189604
9,7,101,pauliopt_steiner_clifford,219,198,213,155,0.334082
10,7,101,pauliopt_steiner_nc,418,343,572,410,0.208839
10,7,101,paulihedral,838,394,949,807,0.335605
10,7,101,pauliopt_ucc,349,313,360,256,0.749113
10,7,101,pauliopt_steiner_clifford,230,198,216,160,0.511629
10,7,101,tket_uccs_set,472,343,504,357,1.053944
8,7,101,pauliopt_divide_conquer,566,556,621,434,2.326448
10,7,101,naive,580,436,685,524,0.214124
10,7,101,tket_uccs_pair,472,433,492,343,1.344469
11,7,101,paulihedral,740,359,856,717,0.336799
11,7,101,pauliopt_steiner_nc,370,300,496,362,0.242971
9,7,101,pauliopt_divide_conquer,520,472,601,419,2.107191
11,7,101,pauliopt_steiner_clifford,237,212,239,179,0.454952
11,7,101,pauliopt_ucc,383,316,389,287,0.696489
11,7,101,tket_uccs_set,467,310,480,360,0.960049
11,7,101,tket_uccs_pair,430,397,459,309,1.177341
11,7,101,naive,520,395,620,473,0.210825
12,7,101,paulihedral,636,281,728,614,0.261758
12,7,101,pauliopt_steiner_nc,348,278,464,338,0.187582
10,7,101,pauliopt_divide_conquer,621,584,712,500,2.286839
12,7,101,pauliopt_steiner_clifford,209,193,195,143,0.311744
12,7,101,tket_uccs_set,369,280,393,277,0.865643
12,7,101,pauliopt_ucc,337,272,337,244,0.684046
12,7,101,tket_uccs_pair,382,353,432,293,0.931509
12,7,101,naive,454,334,533,402,0.170016
13,7,101,pauliopt_steiner_nc,350,294,463,338,0.24788
13,7,101,paulihedral,690,326,776,663,0.393626
13,7,101,tket_uccs_set,370,262,396,284,0.703228
11,7,101,pauliopt_divide_conquer,545,507,580,398,2.152567
13,7,101,pauliopt_ucc,353,299,357,254,0.545269
13,7,101,naive,468,359,551,416,0.162859
13,7,101,pauliopt_steiner_clifford,193,173,172,127,0.266375
13,7,101,tket_uccs_pair,390,355,432,293,0.933407
14,7,101,pauliopt_steiner_nc,384,310,496,365,0.248529
14,7,101,paulihedral,798,356,895,770,0.393304
14,7,101,tket_uccs_set,451,294,469,346,0.864109
12,7,101,pauliopt_divide_conquer,511,498,559,391,2.121821
14,7,101,pauliopt_steiner_clifford,224,205,207,155,0.295967
14,7,101,pauliopt_ucc,398,330,414,299,0.763906
14,7,101,naive,534,396,623,474,0.348928
14,7,101,tket_uccs_pair,440,400,467,324,1.189258
15,7,101,pauliopt_steiner_nc,310,265,431,306,0.196017
15,7,101,paulihedral,660,317,743,633,0.338883
15,7,101,tket_uccs_pair,372,319,394,282,0.860155
13,7,101,pauliopt_divide_conquer,537,452,578,420,1.981991
15,7,101,pauliopt_steiner_clifford,192,165,181,136,0.262894
15,7,101,tket_uccs_set,375,260,410,298,0.995905
15,7,101,pauliopt_ucc,324,278,334,233,0.537784
15,7,101,naive,428,343,498,378,0.178401
16,7,101,pauliopt_steiner_nc,396,325,545,392,0.206329
16,7,101,paulihedral,708,342,820,682,0.342434
14,7,101,pauliopt_divide_conquer,558,511,611,421,2.196863
16,7,101,pauliopt_steiner_clifford,237,204,222,168,0.347431
16,7,101,tket_uccs_set,429,288,461,335,0.91857
16,7,101,pauliopt_ucc,387,338,399,287,0.80541
16,7,101,naive,536,392,637,478,0.243284
16,7,101,tket_uccs_pair,430,397,468,313,1.070892
17,7,101,pauliopt_steiner_nc,422,340,574,418,0.273157
17,7,101,paulihedral,786,364,896,764,0.365813
15,7,101,pauliopt_divide_conquer,462,435,523,357,1.864347
17,7,101,pauliopt_steiner_clifford,232,197,215,163,0.312292
17,7,101,naive,540,393,627,479,0.309606
17,7,101,pauliopt_ucc,369,329,380,271,0.847308
17,7,101,tket_uccs_set,467,310,503,368,0.956399
17,7,101,tket_uccs_pair,452,414,488,340,1.16786
18,7,101,pauliopt_steiner_nc,366,296,499,362,0.344719
18,7,101,paulihedral,760,343,857,735,0.404048
16,7,101,pauliopt_divide_conquer,578,535,671,468,2.061916
18,7,101,tket_uccs_set,382,277,424,299,0.775246
18,7,101,pauliopt_steiner_clifford,211,188,191,145,0.331516
18,7,101,naive,512,377,629,480,0.338674
18,7,101,pauliopt_ucc,368,289,344,264,0.60701
18,7,101,tket_uccs_pair,414,380,454,314,1.046748
19,7,101,pauliopt_steiner_nc,410,330,552,397,0.262369
19,7,101,paulihedral,790,360,906,768,0.421593
19,7,101,tket_uccs_set,440,306,486,349,0.784543
17,7,101,pauliopt_divide_conquer,606,558,669,453,2.223275
19,7,101,pauliopt_ucc,354,319,345,248,0.663839
19,7,101,pauliopt_steiner_clifford,233,207,211,159,0.306824
19,7,101,naive,544,409,644,486,0.302298
19,7,101,tket_uccs_pair,446,418,464,313,1.072656
0,7,121,pauliopt_steiner_nc,472,403,665,471,0.318836
0,7,121,paulihedral,890,434,1036,868,0.4084
18,7,101,pauliopt_divide_conquer,565,492,625,442,1.996403
0,7,121,tket_uccs_set,548,383,562,399,1.001703
0,7,121,naive,672,500,810,616,0.271049
0,7,121,pauliopt_steiner_clifford,256,229,222,167,0.421802
0,7,121,pauliopt_ucc,464,408,494,354,0.886093
0,7,121,tket_uccs_pair,556,494,587,403,1.25522
