,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
40,10,16,1,ours,0,0,1,0.01757049560546875,1,1
41,10,16,1,ours_random,0,0,1,0.01826763153076172,1,1
42,10,16,1,ours_temp,0,0,1,0.7286865711212158,1,1
43,10,16,1,Bravyi et al. (qiskit),0,0,1,0.0024302005767822266,1,1
44,11,16,1,ours,0,0,1,0.017888784408569336,1,1
45,11,16,1,ours_random,0,0,1,0.018065214157104492,1,1
46,11,16,1,ours_temp,0,0,1,0.7250568866729736,1,1
47,11,16,1,Bravyi et al. (qiskit),0,0,1,0.0023431777954101562,1,1
48,12,16,1,ours,0,0,1,0.01779484748840332,1,1
49,12,16,1,ours_random,0,0,1,0.017831087112426758,1,1
50,12,16,1,ours_temp,0,0,1,0.7291200160980225,1,1
51,12,16,1,Bravyi et al. (qiskit),0,0,1,0.002445220947265625,1,1
52,13,16,1,ours,0,0,1,0.018043041229248047,1,1
53,13,16,1,ours_random,0,0,1,0.017658710479736328,1,1
54,13,16,1,ours_temp,0,0,1,0.727825403213501,1,1
55,13,16,1,Bravyi et al. (qiskit),0,0,1,0.002382040023803711,1,1
56,14,16,1,ours,1,0,0,0.017397403717041016,1,0
57,14,16,1,ours_random,1,0,0,0.01744842529296875,1,0
58,14,16,1,ours_temp,1,0,0,0.7169711589813232,1,0
59,14,16,1,Bravyi et al. (qiskit),1,0,0,0.0024068355560302734,1,0
60,15,16,1,ours,1,0,0,0.018633604049682617,1,0
61,15,16,1,ours_random,1,0,0,0.01836848258972168,1,0
62,15,16,1,ours_temp,1,0,0,0.7348129749298096,1,0
63,15,16,1,Bravyi et al. (qiskit),1,0,0,0.002575397491455078,1,0
64,16,16,1,ours,1,0,0,0.017565250396728516,1,0
65,16,16,1,ours_random,1,0,0,0.01758718490600586,1,0
66,16,16,1,ours_temp,1,0,0,0.7167990207672119,1,0
67,16,16,1,Bravyi et al. (qiskit),1,0,0,0.0024759769439697266,1,0
68,17,16,1,ours,1,0,0,0.017754077911376953,1,0
69,17,16,1,ours_random,1,0,0,0.017907381057739258,1,0
70,17,16,1,ours_temp,1,0,0,0.7082335948944092,1,0
71,17,16,1,Bravyi et al. (qiskit),1,0,0,0.0023810863494873047,1,0
72,18,16,1,ours,1,0,0,0.017172813415527344,1,0
73,18,16,1,ours_random,1,0,0,0.0178072452545166,1,0
74,18,16,1,ours_temp,1,0,0,0.7095804214477539,1,0
75,18,16,1,Bravyi et al. (qiskit),1,0,0,0.0023865699768066406,1,0
76,19,16,1,ours,1,0,0,0.017606258392333984,1,0
77,19,16,1,ours_random,1,0,0,0.01770472526550293,1,0
78,19,16,1,ours_temp,1,0,0,0.7233891487121582,1,0
79,19,16,1,Bravyi et al. (qiskit),1,0,0,0.0028531551361083984,1,0
80,0,16,21,ours,7,5,6,0.02395462989807129,5,4
81,0,16,21,ours_random,19,20,34,0.024907827377319336,37,27
82,0,16,21,ours_temp,7,5,6,0.902977466583252,7,5
83,0,16,21,Bravyi et al. (qiskit),5,5,7,0.003335237503051758,6,6
84,1,16,21,ours,24,26,9,0.022390365600585938,23,8
85,1,16,21,ours_random,54,51,80,0.034581899642944336,82,62
86,1,16,21,ours_temp,15,13,5,0.9136252403259277,8,4
87,1,16,21,Bravyi et al. (qiskit),11,9,8,0.004296541213989258,14,8
88,2,16,21,ours,17,19,19,0.0265505313873291,24,16
89,2,16,21,ours_random,30,35,45,0.028972148895263672,52,36
90,2,16,21,ours_temp,13,13,10,1.0776488780975342,9,6
91,2,16,21,Bravyi et al. (qiskit),17,14,18,0.003767251968383789,27,16
92,3,16,21,ours,9,8,17,0.024781465530395508,22,10
93,3,16,21,ours_random,47,28,75,0.03477668762207031,70,46
94,3,16,21,ours_temp,3,2,12,1.0209012031555176,8,7
95,3,16,21,Bravyi et al. (qiskit),3,2,18,0.003363370895385742,11,9
96,4,16,21,ours,21,21,5,0.021070241928100586,12,2
97,4,16,21,ours_random,29,24,21,0.024163007736206055,31,18
98,4,16,21,ours_temp,19,21,5,0.9182372093200684,12,2
99,4,16,21,Bravyi et al. (qiskit),11,9,5,0.0037255287170410156,4,2
100,5,16,21,ours,16,10,12,0.02368021011352539,19,10
101,5,16,21,ours_random,27,25,70,0.03334927558898926,58,47
102,5,16,21,ours_temp,16,10,11,1.0018529891967773,18,9
103,5,16,21,Bravyi et al. (qiskit),16,7,12,0.003488779067993164,12,8
104,6,16,21,ours,18,34,8,0.022717952728271484,16,5
105,6,16,21,ours_random,21,30,9,0.021915674209594727,11,6
106,6,16,21,ours_temp,18,34,7,0.934201717376709,14,3
107,6,16,21,Bravyi et al. (qiskit),11,12,10,0.0034868717193603516,16,6
108,7,16,21,ours,20,23,11,0.021985530853271484,20,8
109,7,16,21,ours_random,31,33,47,0.026968717575073242,59,40
110,7,16,21,ours_temp,16,19,6,0.9499609470367432,19,3
111,7,16,21,Bravyi et al. (qiskit),10,8,8,0.003350496292114258,8,4
112,8,16,21,ours,7,3,7,0.02162909507751465,4,2
113,8,16,21,ours_random,14,8,37,0.026826858520507812,33,25
114,8,16,21,ours_temp,7,3,7,0.883674144744873,3,2
115,8,16,21,Bravyi et al. (qiskit),7,3,7,0.0028023719787597656,4,2
116,9,16,21,ours,10,20,5,0.023433685302734375,11,3
117,9,16,21,ours_random,10,20,5,0.02008223533630371,11,2
118,9,16,21,ours_temp,12,20,5,0.8484325408935547,11,2
119,9,16,21,Bravyi et al. (qiskit),12,14,6,0.0038139820098876953,11,3
120,10,16,21,ours,18,32,3,0.019489049911499023,10,2
121,10,16,21,ours_random,20,32,3,0.019985437393188477,10,2
122,10,16,21,ours_temp,18,32,3,0.8090755939483643,10,2
123,10,16,21,Bravyi et al. (qiskit),12,17,5,0.0036389827728271484,10,4
124,11,16,21,ours,6,7,12,0.022874832153320312,9,4
125,11,16,21,ours_random,27,27,69,0.03311419486999512,66,50
126,11,16,21,ours_temp,4,7,12,0.9782030582427979,9,4
127,11,16,21,Bravyi et al. (qiskit),8,8,19,0.003755331039428711,14,10
128,12,16,21,ours,15,15,3,0.019812345504760742,8,2
129,12,16,21,ours_random,15,15,3,0.01976323127746582,8,2
130,12,16,21,ours_temp,15,15,3,0.8014178276062012,8,2
131,12,16,21,Bravyi et al. (qiskit),9,4,4,0.002775907516479492,4,2
132,13,16,21,ours,16,9,10,0.02274322509765625,14,7
133,13,16,21,ours_random,33,26,53,0.029702425003051758,47,36
134,13,16,21,ours_temp,16,9,10,1.0216803550720215,11,5
135,13,16,21,Bravyi et al. (qiskit),12,3,12,0.003146648406982422,12,8
136,14,16,21,ours,4,11,16,0.023280858993530273,17,12
137,14,16,21,ours_random,13,27,47,0.028179645538330078,46,33
138,14,16,21,ours_temp,2,6,9,0.9920213222503662,7,4
139,14,16,21,Bravyi et al. (qiskit),6,11,13,0.0033032894134521484,15,7
140,15,16,21,ours,10,11,2,0.01974940299987793,7,1
141,15,16,21,ours_random,10,11,2,0.019301652908325195,7,1
142,15,16,21,ours_temp,10,11,2,0.7961680889129639,7,1
143,15,16,21,Bravyi et al. (qiskit),11,12,2,0.0036954879760742188,7,1
144,16,16,21,ours,14,13,12,0.022449970245361328,17,7
145,16,16,21,ours_random,29,32,34,0.02611541748046875,47,25
146,16,16,21,ours_temp,7,3,7,0.9694550037384033,5,3
147,16,16,21,Bravyi et al. (qiskit),5,3,7,0.0028967857360839844,4,3
148,17,16,21,ours,34,36,31,0.026445388793945312,41,22
149,17,16,21,ours_random,55,49,76,0.034139156341552734,89,59
150,17,16,21,ours_temp,10,14,12,1.0997040271759033,12,6
151,17,16,21,Bravyi et al. (qiskit),10,7,13,0.003092527389526367,9,7
152,18,16,21,ours,5,5,5,0.020627737045288086,3,1
153,18,16,21,ours_random,9,11,5,0.02139878273010254,12,1
154,18,16,21,ours_temp,9,11,5,0.8446938991546631,12,1
155,18,16,21,Bravyi et al. (qiskit),5,5,5,0.003378629684448242,3,1
156,19,16,21,ours,7,12,6,0.020903825759887695,11,3
157,19,16,21,ours_random,7,12,6,0.021322250366210938,9,2
158,19,16,21,ours_temp,9,12,6,0.8853418827056885,11,3
159,19,16,21,Bravyi et al. (qiskit),7,12,7,0.0037984848022460938,10,4
160,0,16,41,ours,33,35,33,0.027630329132080078,46,19
161,0,16,41,ours_random,46,42,46,0.02983713150024414,61,37
162,0,16,41,ours_temp,15,18,14,1.2674503326416016,12,5
163,0,16,41,Bravyi et al. (qiskit),18,18,21,0.004516124725341797,15,9
164,1,16,41,ours,29,44,30,0.02731037139892578,43,25
165,1,16,41,ours_random,41,52,88,0.038433074951171875,77,64
166,1,16,41,ours_temp,20,33,21,1.1301243305206299,31,14
167,1,16,41,Bravyi et al. (qiskit),10,23,21,0.004020214080810547,20,9
168,2,16,41,ours,13,22,8,0.022206544876098633,11,4
169,2,16,41,ours_random,19,31,25,0.024798870086669922,34,21
170,2,16,41,ours_temp,13,22,8,0.9633910655975342,9,3
171,2,16,41,Bravyi et al. (qiskit),12,20,10,0.003831624984741211,14,4
172,3,16,41,ours,45,60,43,0.029449939727783203,57,31
173,3,16,41,ours_random,61,68,72,0.035939693450927734,71,49
174,3,16,41,ours_temp,31,44,28,1.2926044464111328,42,18
175,3,16,41,Bravyi et al. (qiskit),28,27,22,0.004554271697998047,31,17
176,4,16,41,ours,31,32,22,0.02476644515991211,34,16
177,4,16,41,ours_random,46,29,61,0.03544139862060547,58,40
178,4,16,41,ours_temp,26,21,8,1.0299668312072754,12,4
179,4,16,41,Bravyi et al. (qiskit),21,15,14,0.004531383514404297,15,8
180,5,16,41,ours,28,29,29,0.027570247650146484,28,18
181,5,16,41,ours_random,26,37,37,0.02825474739074707,27,20
182,5,16,41,ours_temp,28,36,15,1.1834332942962646,13,7
183,5,16,41,Bravyi et al. (qiskit),32,27,22,0.004702329635620117,18,11
184,6,16,41,ours,27,19,17,0.025394439697265625,21,13
185,6,16,41,ours_random,50,52,58,0.03259682655334473,62,40
186,6,16,41,ours_temp,27,22,10,1.0949957370758057,15,4
187,6,16,41,Bravyi et al. (qiskit),23,16,12,0.003969907760620117,15,4
188,7,16,41,ours,28,35,19,0.0246732234954834,22,10
189,7,16,41,ours_random,69,56,67,0.03337669372558594,67,44
190,7,16,41,ours_temp,21,30,10,1.1226847171783447,15,5
191,7,16,41,Bravyi et al. (qiskit),19,20,10,0.003964662551879883,11,4
192,8,16,41,ours,35,49,34,0.02821660041809082,49,26
193,8,16,41,ours_random,77,73,120,0.04248452186584473,118,89
194,8,16,41,ours_temp,31,33,25,1.2239322662353516,37,17
195,8,16,41,Bravyi et al. (qiskit),25,27,25,0.004624128341674805,32,17
196,9,16,41,ours,31,41,28,0.028120040893554688,44,24
197,9,16,41,ours_random,45,42,64,0.03330230712890625,73,44
198,9,16,41,ours_temp,14,24,14,1.204596996307373,20,6
199,9,16,41,Bravyi et al. (qiskit),18,19,18,0.0041234493255615234,13,8
200,10,16,41,ours,20,34,29,0.028041362762451172,21,14
201,10,16,41,ours_random,49,54,85,0.03668069839477539,73,50
202,10,16,41,ours_temp,24,38,29,1.3951106071472168,32,14
203,10,16,41,Bravyi et al. (qiskit),27,19,32,0.004862785339355469,38,19
204,11,16,41,ours,42,58,64,0.03400373458862305,75,49
205,11,16,41,ours_random,75,64,115,0.04265642166137695,106,75
206,11,16,41,ours_temp,23,38,31,1.3377490043640137,27,16
207,11,16,41,Bravyi et al. (qiskit),28,11,38,0.004704952239990234,30,24
208,12,16,41,ours,24,40,10,0.023251771926879883,14,6
209,12,16,41,ours_random,53,68,89,0.036720991134643555,101,70
210,12,16,41,ours_temp,24,40,10,1.0738742351531982,14,6
211,12,16,41,Bravyi et al. (qiskit),22,27,13,0.004072904586791992,15,8
212,13,16,41,ours,30,41,45,0.02895331382751465,46,27
213,13,16,41,ours_random,53,70,85,0.036321401596069336,92,59
214,13,16,41,ours_temp,19,28,29,1.262068748474121,29,18
215,13,16,41,Bravyi et al. (qiskit),13,18,27,0.004524946212768555,24,16
216,14,16,41,ours,28,47,43,0.030167579650878906,43,26
217,14,16,41,ours_random,40,25,73,0.03526759147644043,65,47
218,14,16,41,ours_temp,31,38,37,1.44759202003479,39,20
219,14,16,41,Bravyi et al. (qiskit),17,26,29,0.004546165466308594,19,13
220,15,16,41,ours,12,15,11,0.0238037109375,12,7
221,15,16,41,ours_random,38,46,71,0.03202080726623535,72,52
222,15,16,41,ours_temp,16,21,12,1.007288932800293,19,6
223,15,16,41,Bravyi et al. (qiskit),20,10,19,0.004056692123413086,22,13
224,16,16,41,ours,28,27,25,0.0264742374420166,21,15
225,16,16,41,ours_random,63,40,109,0.03981828689575195,99,79
226,16,16,41,ours_temp,35,37,20,1.1788036823272705,30,11
227,16,16,41,Bravyi et al. (qiskit),25,20,25,0.004139900207519531,24,16
228,17,16,41,ours,38,44,31,0.026157140731811523,42,24
229,17,16,41,ours_random,55,53,78,0.03401064872741699,76,53
230,17,16,41,ours_temp,32,34,18,1.1172852516174316,26,11
231,17,16,41,Bravyi et al. (qiskit),20,19,17,0.004116058349609375,15,8
232,18,16,41,ours,37,49,44,0.029020309448242188,55,33
233,18,16,41,ours_random,51,47,73,0.032332420349121094,70,50
234,18,16,41,ours_temp,29,36,17,1.1965343952178955,25,11
235,18,16,41,Bravyi et al. (qiskit),19,14,18,0.003953456878662109,13,9
236,19,16,41,ours,29,27,18,0.02544093132019043,30,12
237,19,16,41,ours_random,44,40,67,0.031278133392333984,70,49
238,19,16,41,ours_temp,35,31,19,1.0442638397216797,28,13
239,19,16,41,Bravyi et al. (qiskit),24,22,17,0.004258155822753906,21,9
240,0,16,61,ours,33,49,58,0.032303571701049805,56,39
241,0,16,61,ours_random,59,63,101,0.03986358642578125,94,68
242,0,16,61,ours_temp,35,58,51,1.4282779693603516,50,30
243,0,16,61,Bravyi et al. (qiskit),30,33,34,0.0054779052734375,39,22
244,1,16,61,ours,34,54,25,0.027016401290893555,37,17
245,1,16,61,ours_random,59,71,82,0.03471779823303223,73,49
246,1,16,61,ours_temp,33,47,25,1.1494133472442627,33,17
247,1,16,61,Bravyi et al. (qiskit),18,23,24,0.004180431365966797,24,16
248,2,16,61,ours,52,60,56,0.03254079818725586,69,39
249,2,16,61,ours_random,70,61,96,0.03914070129394531,95,69
250,2,16,61,ours_temp,28,41,51,1.3944129943847656,56,39
251,2,16,61,Bravyi et al. (qiskit),42,32,51,0.005223274230957031,60,38
252,3,16,61,ours,40,52,51,0.0320889949798584,68,42
253,3,16,61,ours_random,52,62,72,0.034903526306152344,64,45
254,3,16,61,ours_temp,35,35,48,1.3833105564117432,38,27
255,3,16,61,Bravyi et al. (qiskit),28,35,41,0.005480051040649414,43,30
256,4,16,61,ours,44,54,45,0.029741764068603516,49,31
257,4,16,61,ours_random,65,63,82,0.034447669982910156,85,58
258,4,16,61,ours_temp,39,47,28,1.3473706245422363,35,17
259,4,16,61,Bravyi et al. (qiskit),31,35,22,0.004596710205078125,23,13
260,5,16,61,ours,35,46,60,0.032867431640625,66,49
261,5,16,61,ours_random,85,76,106,0.04113125801086426,99,71
262,5,16,61,ours_temp,27,40,34,1.3611652851104736,39,21
263,5,16,61,Bravyi et al. (qiskit),26,38,29,0.0052607059478759766,36,21
264,6,16,61,ours,43,49,41,0.0294189453125,49,25
265,6,16,61,ours_random,73,73,95,0.03856658935546875,100,66
266,6,16,61,ours_temp,35,41,33,1.2691938877105713,35,19
267,6,16,61,Bravyi et al. (qiskit),25,24,28,0.0043184757232666016,26,17
268,7,16,61,ours,55,59,66,0.03409409523010254,78,51
269,7,16,61,ours_random,61,67,107,0.04077410697937012,96,71
270,7,16,61,ours_temp,45,58,59,1.477602243423462,62,39
271,7,16,61,Bravyi et al. (qiskit),32,39,34,0.0051212310791015625,41,20
272,8,16,61,ours,58,60,70,0.034732818603515625,76,48
273,8,16,61,ours_random,81,81,117,0.04246187210083008,121,86
274,8,16,61,ours_temp,56,63,60,1.4607346057891846,65,39
275,8,16,61,Bravyi et al. (qiskit),42,31,43,0.005290031433105469,53,33
276,9,16,61,ours,52,50,58,0.03328752517700195,73,45
277,9,16,61,ours_random,74,70,111,0.041800498962402344,103,71
278,9,16,61,ours_temp,47,44,42,1.370535135269165,55,26
279,9,16,61,Bravyi et al. (qiskit),37,32,33,0.006044149398803711,40,24
280,10,16,61,ours,38,58,52,0.036629438400268555,60,40
281,10,16,61,ours_random,64,75,92,0.04749727249145508,91,63
282,10,16,61,ours_temp,34,44,34,1.3474011421203613,39,20
283,10,16,61,Bravyi et al. (qiskit),27,30,25,0.005624294281005859,24,12
284,11,16,61,ours,69,70,70,0.0364832878112793,80,52
285,11,16,61,ours_random,52,45,76,0.03529930114746094,69,51
286,11,16,61,ours_temp,50,62,36,1.4293463230133057,42,27
287,11,16,61,Bravyi et al. (qiskit),37,28,37,0.0055179595947265625,43,24
288,12,16,61,ours,51,50,62,0.035535335540771484,61,40
289,12,16,61,ours_random,62,74,89,0.04059648513793945,87,61
290,12,16,61,ours_temp,41,50,42,1.5420165061950684,58,32
291,12,16,61,Bravyi et al. (qiskit),30,24,37,0.005265235900878906,33,21
292,13,16,61,ours,47,64,47,0.03205513954162598,57,29
293,13,16,61,ours_random,46,61,70,0.035309791564941406,72,52
294,13,16,61,ours_temp,28,46,29,1.3802440166473389,40,20
295,13,16,61,Bravyi et al. (qiskit),32,38,36,0.005331993103027344,35,23
296,14,16,61,ours,35,34,27,0.028697490692138672,40,18
297,14,16,61,ours_random,60,52,96,0.03990674018859863,98,76
298,14,16,61,ours_temp,18,18,14,1.2776515483856201,10,7
299,14,16,61,Bravyi et al. (qiskit),29,22,22,0.00430607795715332,17,9
300,15,16,61,ours,31,49,35,0.02858901023864746,42,26
301,15,16,61,ours_random,38,46,66,0.03431224822998047,63,40
302,15,16,61,ours_temp,37,48,32,1.315936803817749,41,21
303,15,16,61,Bravyi et al. (qiskit),22,23,25,0.004529476165771484,22,16
304,16,16,61,ours,41,46,44,0.033004045486450195,42,28
305,16,16,61,ours_random,70,62,109,0.04375147819519043,99,68
306,16,16,61,ours_temp,40,51,39,1.520242691040039,40,20
307,16,16,61,Bravyi et al. (qiskit),43,54,35,0.00561070442199707,36,19
308,17,16,61,ours,46,57,53,0.034584760665893555,64,45
309,17,16,61,ours_random,53,67,73,0.03449559211730957,69,52
310,17,16,61,ours_temp,48,66,40,1.3836517333984375,50,29
311,17,16,61,Bravyi et al. (qiskit),33,47,26,0.0050716400146484375,38,18
312,18,16,61,ours,41,56,41,0.02975749969482422,52,29
313,18,16,61,ours_random,67,74,111,0.04309821128845215,99,80
314,18,16,61,ours_temp,28,33,29,1.293517827987671,40,21
315,18,16,61,Bravyi et al. (qiskit),32,25,30,0.004763126373291016,34,19
316,19,16,61,ours,45,49,48,0.032788991928100586,69,41
317,19,16,61,ours_random,78,72,88,0.038758277893066406,82,56
318,19,16,61,ours_temp,41,47,37,1.4353981018066406,46,27
319,19,16,61,Bravyi et al. (qiskit),30,31,25,0.004895448684692383,34,18
320,0,16,81,ours,43,47,54,0.03294205665588379,65,40
321,0,16,81,ours_random,53,49,72,0.03695511817932129,81,55
322,0,16,81,ours_temp,38,46,44,1.3482661247253418,48,31
323,0,16,81,Bravyi et al. (qiskit),47,40,38,0.006026744842529297,40,22
324,1,16,81,ours,60,61,66,0.03528094291687012,71,46
325,1,16,81,ours_random,59,67,99,0.03927326202392578,98,74
326,1,16,81,ours_temp,44,51,45,1.509390115737915,49,30
327,1,16,81,Bravyi et al. (qiskit),31,29,29,0.0053555965423583984,33,19
328,2,16,81,ours,58,70,60,0.033052682876586914,69,44
329,2,16,81,ours_random,110,87,158,0.04908561706542969,144,112
330,2,16,81,ours_temp,40,48,51,1.4636609554290771,53,30
331,2,16,81,Bravyi et al. (qiskit),37,43,43,0.005419015884399414,49,29
332,3,16,81,ours,62,63,88,0.03793501853942871,89,58
333,3,16,81,ours_random,73,75,118,0.04275321960449219,124,92
334,3,16,81,ours_temp,58,63,73,1.5999984741210938,81,56
335,3,16,81,Bravyi et al. (qiskit),30,31,43,0.004811525344848633,49,30
336,4,16,81,ours,49,49,52,0.03164982795715332,55,38
337,4,16,81,ours_random,55,65,76,0.0372614860534668,73,52
338,4,16,81,ours_temp,54,51,39,1.393364667892456,40,21
339,4,16,81,Bravyi et al. (qiskit),49,44,39,0.006867408752441406,40,22
340,5,16,81,ours,41,50,51,0.03299307823181152,48,26
341,5,16,81,ours_random,72,71,106,0.04098868370056152,111,78
342,5,16,81,ours_temp,36,61,28,1.3645074367523193,34,17
343,5,16,81,Bravyi et al. (qiskit),33,34,32,0.004769086837768555,32,17
344,6,16,81,ours,53,65,78,0.03787970542907715,77,48
345,6,16,81,ours_random,71,82,101,0.03928351402282715,87,65
346,6,16,81,ours_temp,57,64,74,1.6418368816375732,71,50
347,6,16,81,Bravyi et al. (qiskit),54,59,63,0.0061931610107421875,65,40
348,7,16,81,ours,48,49,68,0.03577136993408203,66,45
349,7,16,81,ours_random,63,60,92,0.04098248481750488,93,64
350,7,16,81,ours_temp,42,62,63,1.6292808055877686,68,39
351,7,16,81,Bravyi et al. (qiskit),36,39,46,0.0051136016845703125,47,28
352,8,16,81,ours,63,65,83,0.03679823875427246,84,51
353,8,16,81,ours_random,84,69,122,0.045389652252197266,108,75
354,8,16,81,ours_temp,36,53,74,1.64253830909729,73,53
355,8,16,81,Bravyi et al. (qiskit),30,47,52,0.005308866500854492,47,33
356,9,16,81,ours,70,66,78,0.035828351974487305,100,61
357,9,16,81,ours_random,78,67,111,0.04134106636047363,101,72
358,9,16,81,ours_temp,46,50,47,1.475914478302002,60,30
359,9,16,81,Bravyi et al. (qiskit),43,36,53,0.005505800247192383,53,35
360,10,16,81,ours,66,71,82,0.036866188049316406,85,58
361,10,16,81,ours_random,62,74,120,0.04264426231384277,117,84
362,10,16,81,ours_temp,51,45,59,1.524505376815796,52,33
363,10,16,81,Bravyi et al. (qiskit),51,39,42,0.006297111511230469,36,19
364,11,16,81,ours,73,58,99,0.040941476821899414,100,71
365,11,16,81,ours_random,106,94,133,0.0483098030090332,120,88
366,11,16,81,ours_temp,50,48,83,1.6779167652130127,84,62
367,11,16,81,Bravyi et al. (qiskit),56,45,65,0.0058345794677734375,64,43
368,12,16,81,ours,54,55,69,0.033959388732910156,69,45
369,12,16,81,ours_random,71,81,94,0.04035687446594238,93,62
370,12,16,81,ours_temp,49,46,52,1.5969929695129395,55,31
371,12,16,81,Bravyi et al. (qiskit),35,32,42,0.004899501800537109,30,20
372,13,16,81,ours,42,52,62,0.034906625747680664,73,49
373,13,16,81,ours_random,67,75,112,0.04376411437988281,111,80
374,13,16,81,ours_temp,56,60,50,1.5878546237945557,65,36
375,13,16,81,Bravyi et al. (qiskit),34,31,29,0.004683971405029297,35,18
376,14,16,81,ours,65,73,73,0.039310455322265625,71,45
377,14,16,81,ours_random,92,101,136,0.04817056655883789,123,87
378,14,16,81,ours_temp,63,58,54,1.6819727420806885,48,27
379,14,16,81,Bravyi et al. (qiskit),57,47,56,0.006171464920043945,50,37
380,15,16,81,ours,65,67,86,0.039635419845581055,82,60
381,15,16,81,ours_random,95,75,130,0.05070352554321289,121,89
382,15,16,81,ours_temp,52,54,67,1.6834444999694824,64,39
383,15,16,81,Bravyi et al. (qiskit),54,49,52,0.00594329833984375,52,28
384,16,16,81,ours,62,58,93,0.040581703186035156,99,66
385,16,16,81,ours_random,82,84,128,0.04711627960205078,108,82
386,16,16,81,ours_temp,53,49,61,1.622293472290039,62,37
387,16,16,81,Bravyi et al. (qiskit),39,44,51,0.00639796257019043,49,29
388,17,16,81,ours,73,64,102,0.04312753677368164,99,69
389,17,16,81,ours_random,95,96,163,0.05185818672180176,155,122
390,17,16,81,ours_temp,66,73,84,1.8799233436584473,77,55
391,17,16,81,Bravyi et al. (qiskit),45,39,50,0.005756378173828125,60,38
392,18,16,81,ours,57,72,77,0.03859734535217285,76,48
393,18,16,81,ours_random,100,94,129,0.04834771156311035,115,80
394,18,16,81,ours_temp,55,65,60,1.7183005809783936,63,39
395,18,16,81,Bravyi et al. (qiskit),56,56,67,0.0062944889068603516,82,53
396,19,16,81,ours,58,68,80,0.03725719451904297,82,51
397,19,16,81,ours_random,63,63,107,0.041326284408569336,108,76
398,19,16,81,ours_temp,64,64,67,1.69313383102417,73,43
399,19,16,81,Bravyi et al. (qiskit),49,39,50,0.005739927291870117,56,35
400,0,16,101,ours,66,72,101,0.0456852912902832,97,67
401,0,16,101,ours_random,85,62,146,0.0529179573059082,108,87
402,0,16,101,ours_temp,83,83,93,1.920494794845581,98,59
403,0,16,101,Bravyi et al. (qiskit),57,48,91,0.007872819900512695,86,61
404,1,16,101,ours,66,67,71,0.040320634841918945,75,42
405,1,16,101,ours_random,91,82,120,0.04553937911987305,110,75
406,1,16,101,ours_temp,60,64,63,1.707106351852417,65,43
407,1,16,101,Bravyi et al. (qiskit),42,53,53,0.0068247318267822266,49,31
408,2,16,101,ours,76,77,90,0.042052507400512695,83,53
