,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
403,0,16,101,Bravyi et al. (qiskit),54,57,250,0.018996715545654297,181,143
404,1,16,101,ours,82,92,175,0.03658032417297363,128,101
405,1,16,101,ours_random,82,85,224,0.03503704071044922,126,112
406,1,16,101,ours_temp,76,77,166,1.5657100677490234,118,90
407,1,16,101,Bravyi et al. (qiskit),62,59,314,0.018413543701171875,252,206
408,2,16,101,ours,102,104,236,0.03689861297607422,151,121
409,2,16,101,ours_random,103,96,244,0.03861832618713379,156,125
410,2,16,101,ours_temp,87,83,193,1.7564520835876465,117,95
411,2,16,101,Bravyi et al. (qiskit),52,51,303,0.01803302764892578,238,205
412,3,16,101,ours,60,64,144,0.03163504600524902,105,83
413,3,16,101,ours_random,71,90,208,0.0326390266418457,124,100
414,3,16,101,ours_temp,60,69,138,1.4510366916656494,107,82
415,3,16,101,Bravyi et al. (qiskit),62,41,337,0.021665096282958984,230,191
416,4,16,101,ours,75,69,167,0.03391742706298828,106,87
417,4,16,101,ours_random,83,95,203,0.035074710845947266,129,100
418,4,16,101,ours_temp,91,93,157,1.517207384109497,107,82
419,4,16,101,Bravyi et al. (qiskit),42,54,201,0.01828789710998535,150,113
420,5,16,101,ours,64,80,151,0.03218960762023926,100,77
421,5,16,101,ours_random,87,79,188,0.03273200988769531,132,109
422,5,16,101,ours_temp,60,73,151,1.4914581775665283,94,78
423,5,16,101,Bravyi et al. (qiskit),51,59,266,0.017360687255859375,172,139
424,6,16,101,ours,66,70,162,0.03223848342895508,111,85
425,6,16,101,ours_random,57,64,141,0.03268027305603027,96,75
426,6,16,101,ours_temp,65,68,159,1.4127490520477295,105,84
427,6,16,101,Bravyi et al. (qiskit),39,45,191,0.014728546142578125,143,113
428,7,16,101,ours,64,66,165,0.03316831588745117,126,94
429,7,16,101,ours_random,89,93,226,0.03491926193237305,141,117
430,7,16,101,ours_temp,71,71,135,1.4774577617645264,103,84
431,7,16,101,Bravyi et al. (qiskit),40,50,186,0.014779090881347656,135,101
432,8,16,101,ours,72,77,175,0.036221981048583984,114,90
433,8,16,101,ours_random,78,67,200,0.03573179244995117,124,96
434,8,16,101,ours_temp,73,66,157,1.4718096256256104,101,81
435,8,16,101,Bravyi et al. (qiskit),52,54,171,0.014337539672851562,139,98
436,9,16,101,ours,70,79,188,0.03581523895263672,129,107
437,9,16,101,ours_random,75,70,205,0.03587508201599121,128,97
438,9,16,101,ours_temp,67,57,170,1.5768964290618896,106,87
439,9,16,101,Bravyi et al. (qiskit),59,41,324,0.01627659797668457,246,211
440,10,16,101,ours,84,76,210,0.0367581844329834,131,110
441,10,16,101,ours_random,91,86,204,0.03541111946105957,152,123
442,10,16,101,ours_temp,85,84,203,1.7795302867889404,122,100
443,10,16,101,Bravyi et al. (qiskit),70,37,374,0.024729490280151367,289,249
444,11,16,101,ours,76,74,207,0.03819680213928223,132,105
445,11,16,101,ours_random,86,85,212,0.04844927787780762,125,102
446,11,16,101,ours_temp,84,67,184,1.6983559131622314,125,99
447,11,16,101,Bravyi et al. (qiskit),50,58,269,0.017280101776123047,155,120
448,12,16,101,ours,86,81,227,0.03649449348449707,157,129
449,12,16,101,ours_random,86,102,172,0.031293630599975586,135,102
450,12,16,101,ours_temp,70,69,213,1.690335750579834,117,98
451,12,16,101,Bravyi et al. (qiskit),42,50,309,0.021897077560424805,221,185
452,13,16,101,ours,77,72,189,0.03561592102050781,126,101
453,13,16,101,ours_random,78,76,199,0.0354764461517334,116,89
454,13,16,101,ours_temp,70,71,169,1.5902245044708252,112,91
455,13,16,101,Bravyi et al. (qiskit),65,56,244,0.020401716232299805,235,176
456,14,16,101,ours,78,90,210,0.03812766075134277,125,100
457,14,16,101,ours_random,87,73,230,0.03769040107727051,130,108
458,14,16,101,ours_temp,65,73,190,1.6308672428131104,120,103
459,14,16,101,Bravyi et al. (qiskit),53,48,242,0.018381118774414062,193,152
460,15,16,101,ours,105,103,230,0.03476405143737793,143,115
461,15,16,101,ours_random,88,98,204,0.035500526428222656,138,116
462,15,16,101,ours_temp,73,78,187,1.5138437747955322,121,100
463,15,16,101,Bravyi et al. (qiskit),41,50,237,0.014556884765625,149,116
464,16,16,101,ours,55,60,145,0.02977132797241211,91,71
465,16,16,101,ours_random,70,57,162,0.03141307830810547,106,86
466,16,16,101,ours_temp,55,60,145,1.3693890571594238,91,71
467,16,16,101,Bravyi et al. (qiskit),52,47,195,0.014557361602783203,149,119
468,17,16,101,ours,48,49,166,0.03181290626525879,120,94
469,17,16,101,ours_random,69,78,168,0.033924102783203125,129,94
470,17,16,101,ours_temp,67,86,135,1.4740025997161865,101,74
471,17,16,101,Bravyi et al. (qiskit),57,57,256,0.018798828125,178,139
472,18,16,101,ours,88,72,197,0.03374934196472168,134,105
473,18,16,101,ours_random,102,101,230,0.03615927696228027,131,112
474,18,16,101,ours_temp,90,72,191,1.552523136138916,128,101
475,18,16,101,Bravyi et al. (qiskit),63,49,277,0.03394031524658203,195,157
476,19,16,101,ours,93,80,248,0.03769278526306152,148,127
477,19,16,101,ours_random,110,91,203,0.03772282600402832,127,98
478,19,16,101,ours_temp,79,74,194,1.663313388824463,119,92
479,19,16,101,Bravyi et al. (qiskit),48,43,250,0.016929149627685547,200,164
480,0,16,121,ours,67,63,196,0.03306937217712402,121,95
481,0,16,121,ours_random,89,71,209,0.034822702407836914,128,98
482,0,16,121,ours_temp,74,68,154,1.631117582321167,93,72
483,0,16,121,Bravyi et al. (qiskit),68,60,249,0.021895885467529297,193,138
484,1,16,121,ours,94,88,205,0.03647279739379883,122,99
485,1,16,121,ours_random,112,98,228,0.039129018783569336,152,127
486,1,16,121,ours_temp,95,90,201,1.6209635734558105,125,97
487,1,16,121,Bravyi et al. (qiskit),73,63,458,0.021718263626098633,324,260
488,2,16,121,ours,85,78,198,0.10608315467834473,123,96
489,2,16,121,ours_random,83,71,168,0.03242230415344238,106,84
490,2,16,121,ours_temp,89,72,156,1.5044324398040771,111,80
491,2,16,121,Bravyi et al. (qiskit),57,58,279,0.018343687057495117,186,147
492,3,16,121,ours,70,68,223,0.03276681900024414,136,108
493,3,16,121,ours_random,81,88,193,0.04681205749511719,122,98
494,3,16,121,ours_temp,70,68,223,1.487112045288086,136,108
495,3,16,121,Bravyi et al. (qiskit),52,50,224,0.025386571884155273,176,134
496,4,16,121,ours,79,75,202,0.05088329315185547,114,100
497,4,16,121,ours_random,111,105,253,0.03708243370056152,148,123
498,4,16,121,ours_temp,79,67,189,1.6308157444000244,108,90
499,4,16,121,Bravyi et al. (qiskit),59,60,312,0.021331787109375,204,161
500,5,16,121,ours,68,94,193,0.035781145095825195,104,83
501,5,16,121,ours_random,118,105,238,0.04201674461364746,139,118
502,5,16,121,ours_temp,65,87,188,1.5730280876159668,107,79
503,5,16,121,Bravyi et al. (qiskit),55,68,351,0.021030426025390625,260,204
504,6,16,121,ours,72,78,218,0.03585314750671387,114,96
505,6,16,121,ours_random,76,89,180,0.041287899017333984,123,105
506,6,16,121,ours_temp,78,70,202,1.6324529647827148,133,111
507,6,16,121,Bravyi et al. (qiskit),56,67,184,0.015943050384521484,174,132
508,7,16,121,ours,87,96,155,0.035079240798950195,101,74
509,7,16,121,ours_random,73,87,154,0.029493093490600586,109,79
510,7,16,121,ours_temp,82,86,150,1.4856023788452148,115,94
511,7,16,121,Bravyi et al. (qiskit),66,83,372,0.03499412536621094,285,222
512,8,16,121,ours,78,79,164,0.03325510025024414,122,89
513,8,16,121,ours_random,81,81,185,0.03393888473510742,124,94
514,8,16,121,ours_temp,62,71,149,1.43341064453125,92,67
515,8,16,121,Bravyi et al. (qiskit),46,44,166,0.022355318069458008,103,83
516,9,16,121,ours,97,100,195,0.03695535659790039,121,91
517,9,16,121,ours_random,99,88,236,0.03695392608642578,162,133
518,9,16,121,ours_temp,99,94,190,1.7747838497161865,107,80
519,9,16,121,Bravyi et al. (qiskit),60,54,342,0.03464865684509277,250,206
520,10,16,121,ours,84,78,219,0.03656458854675293,129,107
521,10,16,121,ours_random,109,82,235,0.038541316986083984,149,121
522,10,16,121,ours_temp,86,74,218,1.620741367340088,124,106
523,10,16,121,Bravyi et al. (qiskit),70,63,402,0.022214651107788086,286,235
524,11,16,121,ours,82,71,184,0.03509998321533203,114,88
525,11,16,121,ours_random,102,100,236,0.03795194625854492,131,117
526,11,16,121,ours_temp,82,67,184,1.6349990367889404,110,88
527,11,16,121,Bravyi et al. (qiskit),58,50,234,0.018470287322998047,173,139
528,12,16,121,ours,75,80,164,0.03505682945251465,112,94
529,12,16,121,ours_random,109,106,225,0.03711390495300293,131,101
530,12,16,121,ours_temp,77,61,140,1.5155894756317139,99,78
531,12,16,121,Bravyi et al. (qiskit),72,66,355,0.023546695709228516,265,223
532,13,16,121,ours,67,77,144,0.03207564353942871,100,74
533,13,16,121,ours_random,71,84,197,0.03386425971984863,120,94
534,13,16,121,ours_temp,68,69,144,1.4401209354400635,100,74
535,13,16,121,Bravyi et al. (qiskit),45,52,155,0.016277074813842773,132,93
536,14,16,121,ours,84,79,213,0.03615307807922363,132,103
537,14,16,121,ours_random,108,101,229,0.03686070442199707,147,120
538,14,16,121,ours_temp,106,95,199,1.6649582386016846,134,98
539,14,16,121,Bravyi et al. (qiskit),69,55,360,0.02075362205505371,285,236
540,15,16,121,ours,83,83,193,0.03386402130126953,109,84
541,15,16,121,ours_random,89,84,211,0.03697919845581055,137,116
542,15,16,121,ours_temp,86,84,142,1.4488329887390137,94,67
543,15,16,121,Bravyi et al. (qiskit),50,49,258,0.017226219177246094,173,141
544,16,16,121,ours,92,90,211,0.03979158401489258,125,98
545,16,16,121,ours_random,99,94,249,0.04334688186645508,140,120
546,16,16,121,ours_temp,93,84,210,1.7051222324371338,118,93
547,16,16,121,Bravyi et al. (qiskit),79,75,475,0.02954721450805664,322,262
548,17,16,121,ours,92,90,212,0.03519701957702637,127,96
549,17,16,121,ours_random,117,103,228,0.0401606559753418,153,122
550,17,16,121,ours_temp,92,89,204,1.5902233123779297,125,104
551,17,16,121,Bravyi et al. (qiskit),83,71,504,0.038535118103027344,340,278
552,18,16,121,ours,90,82,216,0.060235023498535156,126,103
553,18,16,121,ours_random,103,101,212,0.03801703453063965,134,101
554,18,16,121,ours_temp,98,90,190,1.6829962730407715,122,97
555,18,16,121,Bravyi et al. (qiskit),66,52,295,0.018063783645629883,171,135
556,19,16,121,ours,89,86,208,0.0364987850189209,138,106
557,19,16,121,ours_random,74,80,209,0.03449702262878418,144,115
558,19,16,121,ours_temp,96,90,205,1.639009714126587,129,99
559,19,16,121,Bravyi et al. (qiskit),61,67,298,0.019631147384643555,241,186
560,0,16,141,ours,96,88,215,0.040053606033325195,129,104
561,0,16,141,ours_random,115,94,250,0.043923377990722656,141,120
562,0,16,141,ours_temp,89,87,213,1.6999764442443848,123,103
563,0,16,141,Bravyi et al. (qiskit),78,69,472,0.027222871780395508,346,289
564,1,16,141,ours,99,91,250,0.04077577590942383,136,114
565,1,16,141,ours_random,113,109,250,0.04087710380554199,146,124
566,1,16,141,ours_temp,98,95,248,1.7811520099639893,142,115
567,1,16,141,Bravyi et al. (qiskit),88,82,557,0.027276039123535156,407,338
568,2,16,141,ours,74,91,240,0.03863859176635742,137,114
569,2,16,141,ours_random,117,92,241,0.04242110252380371,136,112
570,2,16,141,ours_temp,74,94,239,1.7808926105499268,137,113
571,2,16,141,Bravyi et al. (qiskit),84,74,554,0.03158879280090332,385,316
572,3,16,141,ours,65,66,178,0.03560209274291992,93,75
573,3,16,141,ours_random,77,81,222,0.036458730697631836,134,115
574,3,16,141,ours_temp,69,74,167,1.5125422477722168,105,83
575,3,16,141,Bravyi et al. (qiskit),59,56,291,0.021352291107177734,211,166
576,4,16,141,ours,101,96,201,0.036800384521484375,131,101
577,4,16,141,ours_random,117,121,235,0.04032754898071289,149,122
578,4,16,141,ours_temp,103,93,200,1.6937673091888428,123,100
579,4,16,141,Bravyi et al. (qiskit),54,58,338,0.01985788345336914,247,208
580,5,16,141,ours,70,77,190,0.03441166877746582,118,98
581,5,16,141,ours_random,75,74,184,0.03382539749145508,111,92
582,5,16,141,ours_temp,68,80,183,1.5906600952148438,110,93
583,5,16,141,Bravyi et al. (qiskit),67,70,264,0.017727136611938477,203,159
584,6,16,141,ours,113,88,236,0.03728938102722168,135,109
585,6,16,141,ours_random,112,95,247,0.039479732513427734,163,140
586,6,16,141,ours_temp,95,82,227,1.6730012893676758,147,119
587,6,16,141,Bravyi et al. (qiskit),72,74,542,0.02991652488708496,404,349
588,7,16,141,ours,109,74,232,0.03776812553405762,145,118
589,7,16,141,ours_random,115,103,258,0.04164409637451172,160,135
590,7,16,141,ours_temp,109,74,232,1.8806493282318115,145,118
591,7,16,141,Bravyi et al. (qiskit),67,84,528,0.03734731674194336,418,349
592,8,16,141,ours,106,95,230,0.04666948318481445,146,115
593,8,16,141,ours_random,101,107,251,0.042829036712646484,150,123
594,8,16,141,ours_temp,106,95,230,1.8722424507141113,146,115
595,8,16,141,Bravyi et al. (qiskit),80,60,449,0.023813247680664062,308,246
596,9,16,141,ours,105,90,221,0.03672909736633301,130,101
597,9,16,141,ours_random,97,107,265,0.03937649726867676,156,129
598,9,16,141,ours_temp,102,91,215,1.5901002883911133,121,95
599,9,16,141,Bravyi et al. (qiskit),75,64,430,0.02288198471069336,356,289
600,10,16,141,ours,88,72,216,0.0366215705871582,132,107
601,10,16,141,ours_random,95,87,205,0.03372001647949219,128,106
602,10,16,141,ours_temp,85,78,209,1.6578807830810547,131,102
603,10,16,141,Bravyi et al. (qiskit),60,56,314,0.018849849700927734,224,193
604,11,16,141,ours,100,94,231,0.03956246376037598,140,118
605,11,16,141,ours_random,126,109,229,0.04216361045837402,155,124
606,11,16,141,ours_temp,99,95,227,1.7506110668182373,140,112
607,11,16,141,Bravyi et al. (qiskit),75,79,568,0.03213644027709961,365,313
608,12,16,141,ours,108,87,228,0.04223823547363281,143,114
609,12,16,141,ours_random,99,102,220,0.03984808921813965,153,126
610,12,16,141,ours_temp,103,87,221,1.860778570175171,124,99
611,12,16,141,Bravyi et al. (qiskit),83,60,536,0.03021097183227539,393,336
612,13,16,141,ours,103,111,261,0.040175676345825195,147,119
613,13,16,141,ours_random,98,96,228,0.04070329666137695,144,118
614,13,16,141,ours_temp,97,82,239,1.730170726776123,125,108
615,13,16,141,Bravyi et al. (qiskit),75,64,388,0.021117210388183594,287,225
616,14,16,141,ours,88,85,233,0.03808999061584473,135,110
617,14,16,141,ours_random,95,101,251,0.039237022399902344,164,135
618,14,16,141,ours_temp,103,85,189,1.7602686882019043,105,87
619,14,16,141,Bravyi et al. (qiskit),75,67,467,0.026944637298583984,330,267
620,15,16,141,ours,87,79,174,0.0350649356842041,119,94
621,15,16,141,ours_random,85,90,207,0.03546762466430664,135,114
622,15,16,141,ours_temp,87,79,174,1.5593326091766357,119,94
623,15,16,141,Bravyi et al. (qiskit),75,60,394,0.02451610565185547,300,242
624,16,16,141,ours,98,97,237,0.039061784744262695,142,117
625,16,16,141,ours_random,111,89,225,0.11316800117492676,137,108
626,16,16,141,ours_temp,96,88,229,1.6787621974945068,138,113
627,16,16,141,Bravyi et al. (qiskit),79,77,483,0.031408071517944336,333,282
628,17,16,141,ours,82,72,198,0.03754901885986328,116,95
629,17,16,141,ours_random,112,80,194,0.038164377212524414,131,100
630,17,16,141,ours_temp,82,72,198,1.6795375347137451,116,95
631,17,16,141,Bravyi et al. (qiskit),66,54,387,0.023888826370239258,293,243
632,18,16,141,ours,102,79,264,0.03925061225891113,152,127
633,18,16,141,ours_random,113,119,250,0.03868460655212402,158,135
634,18,16,141,ours_temp,101,105,254,1.6880378723144531,133,111
635,18,16,141,Bravyi et al. (qiskit),74,68,507,0.027736186981201172,380,329
636,19,16,141,ours,94,105,240,0.042348623275756836,152,120
637,19,16,141,ours_random,115,109,246,0.040721893310546875,152,123
638,19,16,141,ours_temp,93,97,229,1.8217084407806396,151,124
639,19,16,141,Bravyi et al. (qiskit),67,59,421,0.021543025970458984,269,222
640,0,16,161,ours,93,79,205,0.036167144775390625,119,96
641,0,16,161,ours_random,86,98,192,0.037061214447021484,132,100
642,0,16,161,ours_temp,94,80,195,1.603562355041504,107,82
643,0,16,161,Bravyi et al. (qiskit),68,63,426,0.02206563949584961,283,244
644,1,16,161,ours,100,116,256,0.04044699668884277,136,114
645,1,16,161,ours_random,111,102,250,0.03977394104003906,158,135
646,1,16,161,ours_temp,102,113,254,1.8429713249206543,136,113
647,1,16,161,Bravyi et al. (qiskit),84,81,668,0.03607630729675293,488,423
648,2,16,161,ours,83,78,254,0.038138628005981445,162,136
649,2,16,161,ours_random,106,99,261,0.04067659378051758,139,115
650,2,16,161,ours_temp,87,75,242,1.6848320960998535,137,113
651,2,16,161,Bravyi et al. (qiskit),75,78,476,0.02955174446105957,323,281
652,3,16,161,ours,100,107,238,0.11749887466430664,147,122
653,3,16,161,ours_random,98,90,245,0.03966116905212402,148,123
654,3,16,161,ours_temp,102,86,235,1.7942216396331787,144,121
655,3,16,161,Bravyi et al. (qiskit),78,87,635,0.03374314308166504,430,377
656,4,16,161,ours,102,87,226,0.03921842575073242,133,102
657,4,16,161,ours_random,112,100,255,0.049123525619506836,143,121
658,4,16,161,ours_temp,100,87,222,1.8949041366577148,141,116
659,4,16,161,Bravyi et al. (qiskit),76,84,469,0.04406166076660156,314,253
660,5,16,161,ours,100,106,257,0.050890207290649414,149,124
661,5,16,161,ours_random,102,85,213,0.04356503486633301,147,121
662,5,16,161,ours_temp,102,96,237,1.8975887298583984,138,110
663,5,16,161,Bravyi et al. (qiskit),79,78,413,0.0227203369140625,306,249
664,6,16,161,ours,84,89,235,0.04047751426696777,140,122
665,6,16,161,ours_random,107,109,257,0.03822946548461914,155,132
666,6,16,161,ours_temp,108,84,223,1.749260663986206,141,110
667,6,16,161,Bravyi et al. (qiskit),70,66,529,0.026394367218017578,357,315
668,7,16,161,ours,104,97,237,0.04223179817199707,130,111
669,7,16,161,ours_random,99,102,227,0.039155006408691406,160,137
670,7,16,161,ours_temp,94,85,220,1.8549742698669434,126,101
671,7,16,161,Bravyi et al. (qiskit),74,75,556,0.02579641342163086,384,338
672,8,16,161,ours,96,103,245,0.038483381271362305,147,123
673,8,16,161,ours_random,120,107,239,0.03815722465515137,138,113
674,8,16,161,ours_temp,91,97,240,1.7093329429626465,129,111
675,8,16,161,Bravyi et al. (qiskit),62,67,351,0.02294754981994629,261,205
676,9,16,161,ours,83,79,198,0.035619258880615234,123,102
677,9,16,161,ours_random,111,108,251,0.04114270210266113,138,114
678,9,16,161,ours_temp,86,91,194,1.7043089866638184,144,114
679,9,16,161,Bravyi et al. (qiskit),67,73,476,0.02904486656188965,341,292
680,10,16,161,ours,95,109,246,0.04053068161010742,130,109
681,10,16,161,ours_random,120,114,258,0.04319572448730469,162,134
682,10,16,161,ours_temp,94,95,237,1.7699429988861084,128,102
683,10,16,161,Bravyi et al. (qiskit),88,73,615,0.039766788482666016,437,368
684,11,16,161,ours,97,87,207,0.045423269271850586,148,118
685,11,16,161,ours_random,120,116,248,0.04627037048339844,157,131
686,11,16,161,ours_temp,98,92,204,1.8463168144226074,142,114
687,11,16,161,Bravyi et al. (qiskit),84,86,575,0.027070999145507812,357,306
688,12,16,161,ours,82,91,204,0.04529523849487305,137,106
689,12,16,161,ours_random,98,88,216,0.03702998161315918,138,110
690,12,16,161,ours_temp,96,83,193,1.730485439300537,120,92
691,12,16,161,Bravyi et al. (qiskit),58,51,347,0.02332592010498047,266,214
692,13,16,161,ours,88,84,195,0.03721928596496582,121,95
693,13,16,161,ours_random,106,108,217,0.03935432434082031,140,115
694,13,16,161,ours_temp,88,84,195,1.6171081066131592,121,95
695,13,16,161,Bravyi et al. (qiskit),70,68,382,0.025254011154174805,298,250
696,14,16,161,ours,102,90,246,0.03856825828552246,135,112
697,14,16,161,ours_random,112,113,263,0.041966915130615234,152,130
698,14,16,161,ours_temp,103,96,240,1.6765587329864502,127,102
699,14,16,161,Bravyi et al. (qiskit),77,75,469,0.02518630027770996,286,235
700,15,16,161,ours,108,110,237,0.05429387092590332,149,121
701,15,16,161,ours_random,104,99,233,0.0396425724029541,136,113
702,15,16,161,ours_temp,109,113,236,1.8501670360565186,151,120
703,15,16,161,Bravyi et al. (qiskit),83,87,591,0.02785801887512207,397,332
704,16,16,161,ours,90,95,234,0.040790557861328125,154,129
705,16,16,161,ours_random,110,116,264,0.03943800926208496,151,124
706,16,16,161,ours_temp,106,98,230,1.727937936782837,145,127
707,16,16,161,Bravyi et al. (qiskit),72,86,529,0.030878305435180664,376,322
708,17,16,161,ours,97,83,229,0.04139447212219238,133,110
709,17,16,161,ours_random,95,95,238,0.04042840003967285,153,130
710,17,16,161,ours_temp,92,85,217,1.8258018493652344,122,107
711,17,16,161,Bravyi et al. (qiskit),73,80,580,0.03671002388000488,392,332
712,18,16,161,ours,110,93,214,0.03983783721923828,156,132
713,18,16,161,ours_random,104,104,248,0.04799985885620117,157,128
714,18,16,161,ours_temp,93,91,204,1.8313872814178467,134,100
715,18,16,161,Bravyi et al. (qiskit),81,74,494,0.04615306854248047,364,301
716,19,16,161,ours,96,112,244,0.03684830665588379,163,128
717,19,16,161,ours_random,118,79,247,0.04405856132507324,152,120
718,19,16,161,ours_temp,94,96,223,1.7084922790527344,145,116
719,19,16,161,Bravyi et al. (qiskit),70,68,425,0.022132158279418945,304,257
720,0,16,181,ours,100,100,257,0.03959512710571289,141,116
721,0,16,181,ours_random,112,109,267,0.04156899452209473,172,146
722,0,16,181,ours_temp,105,101,252,1.9370744228363037,130,107
723,0,16,181,Bravyi et al. (qiskit),63,70,465,0.02797698974609375,378,322
724,1,16,181,ours,109,110,237,0.041867971420288086,139,111
725,1,16,181,ours_random,108,119,264,0.04528546333312988,151,125
726,1,16,181,ours_temp,109,106,231,1.8931770324707031,144,118
727,1,16,181,Bravyi et al. (qiskit),69,72,536,0.03234577178955078,382,331
728,2,16,181,ours,98,91,248,0.04226207733154297,141,112
729,2,16,181,ours_random,100,109,237,0.043737173080444336,129,103
730,2,16,181,ours_temp,91,98,238,1.877624273300171,132,108
731,2,16,181,Bravyi et al. (qiskit),82,81,502,0.02970147132873535,358,289
732,3,16,181,ours,110,108,254,0.0420680046081543,154,123
733,3,16,181,ours_random,125,109,270,0.045639753341674805,149,123
734,3,16,181,ours_temp,103,118,240,2.0060009956359863,134,108
735,3,16,181,Bravyi et al. (qiskit),72,82,652,0.02971792221069336,522,455
736,4,16,181,ours,106,90,248,0.0456693172454834,157,126
737,4,16,181,ours_random,105,89,250,0.043424367904663086,154,136
738,4,16,181,ours_temp,105,95,246,1.87593412399292,147,119
739,4,16,181,Bravyi et al. (qiskit),80,90,597,0.03388547897338867,419,344
740,5,16,181,ours,99,87,224,0.041805267333984375,135,109
741,5,16,181,ours_random,122,107,250,0.04459428787231445,147,120
742,5,16,181,ours_temp,101,92,222,1.872654676437378,137,108
743,5,16,181,Bravyi et al. (qiskit),71,64,499,0.028820037841796875,330,275
744,6,16,181,ours,107,105,249,0.040123939514160156,143,115
745,6,16,181,ours_random,107,102,245,0.04159832000732422,160,134
746,6,16,181,ours_temp,109,97,246,1.816631555557251,141,115
747,6,16,181,Bravyi et al. (qiskit),62,63,450,0.023742198944091797,336,286
748,7,16,181,ours,95,79,201,0.04022955894470215,108,85
749,7,16,181,ours_random,126,125,248,0.044175148010253906,143,119
750,7,16,181,ours_temp,97,85,196,1.8428759574890137,106,85
751,7,16,181,Bravyi et al. (qiskit),64,54,409,0.02625441551208496,303,261
752,8,16,181,ours,92,96,215,0.03932332992553711,139,111
753,8,16,181,ours_random,92,82,247,0.03949737548828125,142,119
754,8,16,181,ours_temp,80,97,213,1.69669771194458,117,91
755,8,16,181,Bravyi et al. (qiskit),72,78,474,0.02499079704284668,337,280
756,9,16,181,ours,95,89,241,0.038301944732666016,137,108
757,9,16,181,ours_random,101,95,253,0.04200291633605957,156,129
758,9,16,181,ours_temp,84,91,236,1.759319543838501,138,108
759,9,16,181,Bravyi et al. (qiskit),64,69,476,0.04033041000366211,348,289
760,10,16,181,ours,128,99,259,0.04176735877990723,155,123
761,10,16,181,ours_random,119,98,251,0.04369497299194336,156,129
762,10,16,181,ours_temp,118,105,250,1.9401016235351562,129,106
763,10,16,181,Bravyi et al. (qiskit),82,90,674,0.03157162666320801,470,407
764,11,16,181,ours,112,96,248,0.044661760330200195,152,128
765,11,16,181,ours_random,121,124,246,0.04458022117614746,157,128
766,11,16,181,ours_temp,109,98,241,1.8583135604858398,154,127
767,11,16,181,Bravyi et al. (qiskit),84,85,532,0.032228708267211914,423,363
768,12,16,181,ours,102,84,246,0.03982257843017578,161,133
769,12,16,181,ours_random,93,93,211,0.039853572845458984,147,114
770,12,16,181,ours_temp,99,84,242,1.7597568035125732,147,124
771,12,16,181,Bravyi et al. (qiskit),80,73,566,0.033724308013916016,410,351
772,13,16,181,ours,95,98,236,0.04398298263549805,145,126
773,13,16,181,ours_random,111,101,216,0.03862142562866211,167,133
774,13,16,181,ours_temp,99,98,226,1.7102954387664795,141,115
775,13,16,181,Bravyi et al. (qiskit),79,88,556,0.024527788162231445,354,307
776,14,16,181,ours,83,87,237,0.11292862892150879,144,121
777,14,16,181,ours_random,114,120,264,0.04009819030761719,152,127
778,14,16,181,ours_temp,104,91,234,1.7803916931152344,147,117
779,14,16,181,Bravyi et al. (qiskit),79,85,521,0.030855655670166016,378,311
780,15,16,181,ours,84,92,239,0.04047799110412598,142,112
781,15,16,181,ours_random,130,116,255,0.04401755332946777,158,130
782,15,16,181,ours_temp,90,102,231,1.7646753787994385,127,100
783,15,16,181,Bravyi et al. (qiskit),76,78,627,0.02881479263305664,462,394
784,16,16,181,ours,96,79,250,0.042339324951171875,156,124
785,16,16,181,ours_random,125,100,263,0.03991866111755371,159,130
786,16,16,181,ours_temp,108,98,233,1.8116862773895264,153,120
787,16,16,181,Bravyi et al. (qiskit),79,76,559,0.030376672744750977,390,341
788,17,16,181,ours,118,120,253,0.044098615646362305,121,105
789,17,16,181,ours_random,121,120,266,0.04432344436645508,166,139
790,17,16,181,ours_temp,114,109,250,1.9261627197265625,128,102
791,17,16,181,Bravyi et al. (qiskit),94,79,610,0.03153848648071289,407,361
792,18,16,181,ours,100,108,248,0.04245495796203613,151,132
793,18,16,181,ours_random,117,107,245,0.04361391067504883,147,121
794,18,16,181,ours_temp,95,97,241,1.921102523803711,145,125
795,18,16,181,Bravyi et al. (qiskit),87,82,626,0.033879756927490234,445,373
796,19,16,181,ours,110,109,245,0.04061555862426758,144,118
797,19,16,181,ours_random,122,113,243,0.042790889739990234,144,109
798,19,16,181,ours_temp,114,108,231,1.750920295715332,135,105
799,19,16,181,Bravyi et al. (qiskit),94,98,640,0.03586173057556152,464,389
800,0,16,201,ours,123,119,265,0.04100441932678223,142,111
801,0,16,201,ours_random,109,113,257,0.04007458686828613,149,125
802,0,16,201,ours_temp,120,110,259,1.848609209060669,139,110
803,0,16,201,Bravyi et al. (qiskit),92,88,695,0.030810117721557617,467,391
804,1,16,201,ours,93,94,250,0.043991804122924805,142,121
805,1,16,201,ours_random,128,111,262,0.04104900360107422,157,126
806,1,16,201,ours_temp,108,97,242,1.8861820697784424,145,113
807,1,16,201,Bravyi et al. (qiskit),92,88,646,0.036165714263916016,461,393
808,2,16,201,ours,112,111,233,0.04119467735290527,149,125
809,2,16,201,ours_random,118,117,246,0.04303336143493652,139,114
810,2,16,201,ours_temp,112,111,233,1.7966547012329102,149,125
811,2,16,201,Bravyi et al. (qiskit),86,68,564,0.030408382415771484,364,309
812,3,16,201,ours,111,113,257,0.04024672508239746,145,119
813,3,16,201,ours_random,112,113,263,0.04198455810546875,166,132
