,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
167,1,27,81,Bravyi et al. (qiskit),53,44,200,0.016192197799682617,116,86
168,2,27,81,ours,84,95,188,0.06469988822937012,131,98
169,2,27,81,ours_random,76,76,289,0.06742668151855469,155,135
170,2,27,81,ours_temp,63,75,99,2.6371729373931885,71,53
171,2,27,81,Bravyi et al. (qiskit),29,43,76,0.010656118392944336,38,26
172,3,27,81,ours,106,97,252,0.07474899291992188,124,101
173,3,27,81,ours_random,129,119,381,0.07802057266235352,207,175
174,3,27,81,ours_temp,68,66,146,3.2276198863983154,93,70
175,3,27,81,Bravyi et al. (qiskit),38,45,112,0.012836217880249023,63,52
176,4,27,81,ours,124,118,283,0.07441258430480957,144,112
177,4,27,81,ours_random,137,122,395,0.07688522338867188,183,155
178,4,27,81,ours_temp,100,97,161,3.216059446334839,118,93
179,4,27,81,Bravyi et al. (qiskit),57,62,147,0.018185853958129883,126,88
180,5,27,81,ours,148,129,468,0.10985636711120605,225,186
181,5,27,81,ours_random,148,129,362,0.0834202766418457,200,159
182,5,27,81,ours_temp,87,94,253,3.4173779487609863,154,126
183,5,27,81,Bravyi et al. (qiskit),48,40,180,0.014894962310791016,121,95
184,6,27,81,ours,103,94,263,0.06882667541503906,165,130
185,6,27,81,ours_random,146,115,384,0.07434368133544922,205,165
186,6,27,81,ours_temp,59,68,120,2.8553049564361572,102,78
187,6,27,81,Bravyi et al. (qiskit),32,35,165,0.013758420944213867,106,97
188,7,27,81,ours,120,118,328,0.0771937370300293,179,151
189,7,27,81,ours_random,133,115,405,0.07673311233520508,212,180
190,7,27,81,ours_temp,86,95,268,3.382204055786133,165,130
191,7,27,81,Bravyi et al. (qiskit),36,33,220,0.015494823455810547,136,118
192,8,27,81,ours,75,80,136,0.06055021286010742,96,68
193,8,27,81,ours_random,113,113,395,0.07219672203063965,220,179
194,8,27,81,ours_temp,47,60,31,2.4592108726501465,33,14
195,8,27,81,Bravyi et al. (qiskit),28,43,48,0.009787559509277344,20,14
