,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
0,0,7,1,ours,1,0,0,0.0027990341186523438,1,0
1,0,7,1,ours_random,1,0,0,0.0029599666595458984,1,0
2,0,7,1,ours_temp,1,0,0,0.10884857177734375,1,0
3,0,7,1,Bravyi et al. (qiskit),1,0,0,0.002288818359375,1,0
4,1,7,1,ours,0,1,0,0.0024673938751220703,1,0
5,1,7,1,ours_random,0,1,0,0.0027153491973876953,1,0
6,1,7,1,ours_temp,0,1,0,0.11024332046508789,1,0
7,1,7,1,Bravyi et al. (qiskit),0,1,0,0.0023958683013916016,1,0
8,2,7,1,ours,0,0,1,0.0031976699829101562,1,1
9,2,7,1,ours_random,0,0,1,0.002984285354614258,1,1
10,2,7,1,ours_temp,0,0,1,0.12083625793457031,1,1
11,2,7,1,Bravyi et al. (qiskit),0,0,1,0.0024614334106445312,1,1
12,3,7,1,ours,0,0,1,0.002780437469482422,1,1
13,3,7,1,ours_random,0,0,1,0.002961397171020508,1,1
14,3,7,1,ours_temp,0,0,1,0.11930465698242188,1,1
15,3,7,1,Bravyi et al. (qiskit),0,0,1,0.002240419387817383,1,1
16,4,7,1,ours,0,1,0,0.0027303695678710938,1,0
17,4,7,1,ours_random,0,1,0,0.0024509429931640625,1,0
18,4,7,1,ours_temp,0,1,0,0.11868476867675781,1,0
19,4,7,1,Bravyi et al. (qiskit),0,1,0,0.0022034645080566406,1,0
20,5,7,1,ours,0,0,1,0.003224611282348633,1,1
21,5,7,1,ours_random,0,0,1,0.002899169921875,1,1
22,5,7,1,ours_temp,0,0,1,0.11996293067932129,1,1
23,5,7,1,Bravyi et al. (qiskit),0,0,1,0.0021893978118896484,1,1
24,6,7,1,ours,0,0,1,0.0028753280639648438,1,1
25,6,7,1,ours_random,0,0,1,0.0028319358825683594,1,1
26,6,7,1,ours_temp,0,0,1,0.125640869140625,1,1
27,6,7,1,Bravyi et al. (qiskit),0,0,1,0.002161741256713867,1,1
28,7,7,1,ours,0,1,0,0.0026383399963378906,1,0
29,7,7,1,ours_random,0,1,0,0.002644062042236328,1,0
30,7,7,1,ours_temp,0,1,0,0.11281108856201172,1,0
31,7,7,1,Bravyi et al. (qiskit),0,1,0,0.0021696090698242188,1,0
32,8,7,1,ours,1,0,0,0.0029649734497070312,1,0
33,8,7,1,ours_random,1,0,0,0.0028345584869384766,1,0
34,8,7,1,ours_temp,1,0,0,0.1201319694519043,1,0
35,8,7,1,Bravyi et al. (qiskit),1,0,0,0.0023932456970214844,1,0
36,9,7,1,ours,0,0,1,0.002930879592895508,1,1
37,9,7,1,ours_random,0,0,1,0.00281524658203125,1,1
38,9,7,1,ours_temp,0,0,1,0.12432670593261719,1,1
39,9,7,1,Bravyi et al. (qiskit),0,0,1,0.002315521240234375,1,1
