,n_rep,num_qubits,n_gadgets,method,h,s,cx
147,16,27,41,Ewout van den Berg (stim),16,19,16
148,17,27,41,ours,34,29,40
149,17,27,41,qiskit transpile,17,11,13
150,17,27,41,Bravyi et al. (qiskit),19,12,17
151,17,27,41,Ewout van den Berg (stim),19,12,17
152,18,27,41,ours,26,31,14
153,18,27,41,qiskit transpile,14,13,14
154,18,27,41,Bravyi et al. (qiskit),18,23,14
155,18,27,41,Ewout van den Berg (stim),18,23,14
156,19,27,41,ours,38,44,30
157,19,27,41,qiskit transpile,17,13,11
158,19,27,41,Bravyi et al. (qiskit),21,17,17
159,19,27,41,Ewout van den Berg (stim),21,17,17
160,0,27,81,ours,87,91,130
161,0,27,81,qiskit transpile,22,31,28
162,0,27,81,Bravyi et al. (qiskit),53,54,46
163,0,27,81,Ewout van den Berg (stim),63,48,61
164,1,27,81,ours,78,66,111
165,1,27,81,qiskit transpile,26,23,32
166,1,27,81,Bravyi et al. (qiskit),48,48,53
167,1,27,81,Ewout van den Berg (stim),102,69,133
168,2,27,81,ours,55,58,61
169,2,27,81,qiskit transpile,32,25,22
170,2,27,81,Bravyi et al. (qiskit),34,33,33
171,2,27,81,Ewout van den Berg (stim),34,33,35
172,3,27,81,ours,47,71,58
173,3,27,81,qiskit transpile,26,33,22
174,3,27,81,Bravyi et al. (qiskit),33,55,28
175,3,27,81,Ewout van den Berg (stim),33,55,28
176,4,27,81,ours,75,76,87
177,4,27,81,qiskit transpile,24,32,25
178,4,27,81,Bravyi et al. (qiskit),42,38,35
179,4,27,81,Ewout van den Berg (stim),39,35,40
180,5,27,81,ours,56,75,69
181,5,27,81,qiskit transpile,26,25,30
182,5,27,81,Bravyi et al. (qiskit),59,56,63
183,5,27,81,Ewout van den Berg (stim),61,55,68
184,6,27,81,ours,47,69,66
185,6,27,81,qiskit transpile,26,33,22
186,6,27,81,Bravyi et al. (qiskit),34,45,33
187,6,27,81,Ewout van den Berg (stim),44,47,47
188,7,27,81,ours,50,62,46
189,7,27,81,qiskit transpile,28,32,21
190,7,27,81,Bravyi et al. (qiskit),44,47,34
191,7,27,81,Ewout van den Berg (stim),42,47,30
192,8,27,81,ours,51,62,39
193,8,27,81,qiskit transpile,27,32,22
194,8,27,81,Bravyi et al. (qiskit),45,47,40
195,8,27,81,Ewout van den Berg (stim),51,48,50
196,9,27,81,ours,67,78,101
197,9,27,81,qiskit transpile,26,25,30
198,9,27,81,Bravyi et al. (qiskit),58,52,49
199,9,27,81,Ewout van den Berg (stim),68,34,82
200,10,27,81,ours,75,81,115
201,10,27,81,qiskit transpile,27,26,26
202,10,27,81,Bravyi et al. (qiskit),28,47,36
203,10,27,81,Ewout van den Berg (stim),34,45,45
204,11,27,81,ours,68,75,89
205,11,27,81,qiskit transpile,27,29,25
206,11,27,81,Bravyi et al. (qiskit),35,39,34
207,11,27,81,Ewout van den Berg (stim),35,39,35
208,12,27,81,ours,47,62,59
209,12,27,81,qiskit transpile,21,31,29
210,12,27,81,Bravyi et al. (qiskit),39,58,46
211,12,27,81,Ewout van den Berg (stim),69,74,82
212,13,27,81,ours,62,74,79
213,13,27,81,qiskit transpile,22,30,27
214,13,27,81,Bravyi et al. (qiskit),42,44,42
215,13,27,81,Ewout van den Berg (stim),51,43,49
216,14,27,81,ours,80,80,122
217,14,27,81,qiskit transpile,22,33,26
218,14,27,81,Bravyi et al. (qiskit),52,52,55
219,14,27,81,Ewout van den Berg (stim),42,45,51
220,15,27,81,ours,51,56,66
221,15,27,81,qiskit transpile,26,27,28
222,15,27,81,Bravyi et al. (qiskit),39,47,43
223,15,27,81,Ewout van den Berg (stim),44,33,47
224,16,27,81,ours,79,80,105
225,16,27,81,qiskit transpile,31,29,21
226,16,27,81,Bravyi et al. (qiskit),28,33,38
227,16,27,81,Ewout van den Berg (stim),38,36,42
228,17,27,81,ours,72,95,117
229,17,27,81,qiskit transpile,25,27,29
230,17,27,81,Bravyi et al. (qiskit),59,52,63
231,17,27,81,Ewout van den Berg (stim),85,50,98
232,18,27,81,ours,66,74,85
233,18,27,81,qiskit transpile,22,33,26
234,18,27,81,Bravyi et al. (qiskit),47,63,45
235,18,27,81,Ewout van den Berg (stim),63,63,61
236,19,27,81,ours,73,86,126
237,19,27,81,qiskit transpile,17,31,33
238,19,27,81,Bravyi et al. (qiskit),49,54,71
239,19,27,81,Ewout van den Berg (stim),100,52,124
240,0,27,121,ours,120,87,223
241,0,27,121,qiskit transpile,27,44,46
242,0,27,121,Bravyi et al. (qiskit),84,85,106
243,0,27,121,Ewout van den Berg (stim),79,84,130
244,1,27,121,ours,167,134,271
245,1,27,121,qiskit transpile,24,51,46
246,1,27,121,Bravyi et al. (qiskit),83,73,106
247,1,27,121,Ewout van den Berg (stim),91,72,107
248,2,27,121,ours,112,97,168
249,2,27,121,qiskit transpile,37,41,41
250,2,27,121,Bravyi et al. (qiskit),75,67,87
251,2,27,121,Ewout van den Berg (stim),96,61,104
252,3,27,121,ours,106,97,164
253,3,27,121,qiskit transpile,52,28,41
254,3,27,121,Bravyi et al. (qiskit),67,69,80
255,3,27,121,Ewout van den Berg (stim),97,75,123
256,4,27,121,ours,144,124,202
257,4,27,121,qiskit transpile,40,35,46
258,4,27,121,Bravyi et al. (qiskit),83,72,94
259,4,27,121,Ewout van den Berg (stim),107,61,139
260,5,27,121,ours,117,111,188
261,5,27,121,qiskit transpile,42,32,47
262,5,27,121,Bravyi et al. (qiskit),82,78,91
263,5,27,121,Ewout van den Berg (stim),167,90,218
264,6,27,121,ours,93,99,162
265,6,27,121,qiskit transpile,35,44,42
266,6,27,121,Bravyi et al. (qiskit),72,76,65
267,6,27,121,Ewout van den Berg (stim),86,75,98
268,7,27,121,ours,106,113,167
269,7,27,121,qiskit transpile,39,37,43
270,7,27,121,Bravyi et al. (qiskit),72,60,89
271,7,27,121,Ewout van den Berg (stim),96,79,107
272,8,27,121,ours,126,105,176
273,8,27,121,qiskit transpile,41,35,45
274,8,27,121,Bravyi et al. (qiskit),62,53,71
275,8,27,121,Ewout van den Berg (stim),97,69,112
276,9,27,121,ours,107,104,167
277,9,27,121,qiskit transpile,41,39,39
278,9,27,121,Bravyi et al. (qiskit),65,73,67
279,9,27,121,Ewout van den Berg (stim),123,74,157
280,10,27,121,ours,108,109,181
281,10,27,121,qiskit transpile,42,42,37
282,10,27,121,Bravyi et al. (qiskit),66,62,75
283,10,27,121,Ewout van den Berg (stim),86,67,130
284,11,27,121,ours,85,84,129
285,11,27,121,qiskit transpile,45,32,42
286,11,27,121,Bravyi et al. (qiskit),63,56,71
287,11,27,121,Ewout van den Berg (stim),78,44,94
288,12,27,121,ours,129,123,194
289,12,27,121,qiskit transpile,38,38,45
290,12,27,121,Bravyi et al. (qiskit),75,64,82
291,12,27,121,Ewout van den Berg (stim),99,66,122
292,13,27,121,ours,120,137,226
293,13,27,121,qiskit transpile,40,40,41
294,13,27,121,Bravyi et al. (qiskit),73,67,80
295,13,27,121,Ewout van den Berg (stim),125,77,168
296,14,27,121,ours,75,89,105
297,14,27,121,qiskit transpile,54,35,32
298,14,27,121,Bravyi et al. (qiskit),50,56,50
299,14,27,121,Ewout van den Berg (stim),63,61,69
300,15,27,121,ours,103,89,143
301,15,27,121,qiskit transpile,46,39,36
302,15,27,121,Bravyi et al. (qiskit),73,64,67
303,15,27,121,Ewout van den Berg (stim),83,62,80
304,16,27,121,ours,110,121,178
305,16,27,121,qiskit transpile,38,43,40
306,16,27,121,Bravyi et al. (qiskit),85,75,91
307,16,27,121,Ewout van den Berg (stim),104,71,110
308,17,27,121,ours,86,87,111
309,17,27,121,qiskit transpile,52,33,36
310,17,27,121,Bravyi et al. (qiskit),43,54,47
311,17,27,121,Ewout van den Berg (stim),55,44,62
312,18,27,121,ours,139,152,209
313,18,27,121,qiskit transpile,38,45,38
314,18,27,121,Bravyi et al. (qiskit),56,63,64
315,18,27,121,Ewout van den Berg (stim),88,72,94
316,19,27,121,ours,80,82,166
317,19,27,121,qiskit transpile,31,42,48
318,19,27,121,Bravyi et al. (qiskit),65,65,95
319,19,27,121,Ewout van den Berg (stim),92,80,134
320,0,27,161,ours,139,142,245
321,0,27,161,qiskit transpile,47,60,54
322,0,27,161,Bravyi et al. (qiskit),89,89,138
323,0,27,161,Ewout van den Berg (stim),149,100,193
324,1,27,161,ours,165,146,287
325,1,27,161,qiskit transpile,46,49,64
326,1,27,161,Bravyi et al. (qiskit),123,106,172
327,1,27,161,Ewout van den Berg (stim),177,97,231
328,2,27,161,ours,149,143,246
329,2,27,161,qiskit transpile,55,42,64
330,2,27,161,Bravyi et al. (qiskit),93,98,149
331,2,27,161,Ewout van den Berg (stim),176,121,272
332,3,27,161,ours,117,127,179
333,3,27,161,qiskit transpile,58,56,47
334,3,27,161,Bravyi et al. (qiskit),96,113,106
335,3,27,161,Ewout van den Berg (stim),117,96,161
336,4,27,161,ours,157,155,259
337,4,27,161,qiskit transpile,48,56,55
338,4,27,161,Bravyi et al. (qiskit),104,111,136
339,4,27,161,Ewout van den Berg (stim),165,113,289
340,5,27,161,ours,130,117,238
341,5,27,161,qiskit transpile,48,55,58
342,5,27,161,Bravyi et al. (qiskit),73,71,123
343,5,27,161,Ewout van den Berg (stim),145,86,206
344,6,27,161,ours,102,81,144
345,6,27,161,qiskit transpile,51,63,47
346,6,27,161,Bravyi et al. (qiskit),74,86,74
347,6,27,161,Ewout van den Berg (stim),85,71,115
348,7,27,161,ours,146,123,215
349,7,27,161,qiskit transpile,61,53,47
350,7,27,161,Bravyi et al. (qiskit),70,88,86
351,7,27,161,Ewout van den Berg (stim),140,91,184
352,8,27,161,ours,145,118,231
353,8,27,161,qiskit transpile,61,51,49
354,8,27,161,Bravyi et al. (qiskit),84,62,109
355,8,27,161,Ewout van den Berg (stim),123,83,168
356,9,27,161,ours,120,109,179
357,9,27,161,qiskit transpile,63,47,51
358,9,27,161,Bravyi et al. (qiskit),106,84,117
359,9,27,161,Ewout van den Berg (stim),143,101,198
360,10,27,161,ours,122,120,190
361,10,27,161,qiskit transpile,51,54,54
362,10,27,161,Bravyi et al. (qiskit),79,95,102
363,10,27,161,Ewout van den Berg (stim),133,101,189
364,11,27,161,ours,138,118,253
365,11,27,161,qiskit transpile,53,61,45
366,11,27,161,Bravyi et al. (qiskit),71,76,83
367,11,27,161,Ewout van den Berg (stim),115,82,135
368,12,27,161,ours,137,145,243
369,12,27,161,qiskit transpile,47,55,59
370,12,27,161,Bravyi et al. (qiskit),79,87,130
371,12,27,161,Ewout van den Berg (stim),152,111,250
372,13,27,161,ours,128,103,205
373,13,27,161,qiskit transpile,47,65,47
374,13,27,161,Bravyi et al. (qiskit),83,73,104
375,13,27,161,Ewout van den Berg (stim),157,108,186
376,14,27,161,ours,131,110,235
377,14,27,161,qiskit transpile,57,61,43
378,14,27,161,Bravyi et al. (qiskit),89,78,132
379,14,27,161,Ewout van den Berg (stim),127,97,177
380,15,27,161,ours,160,131,241
381,15,27,161,qiskit transpile,47,60,54
382,15,27,161,Bravyi et al. (qiskit),122,96,130
383,15,27,161,Ewout van den Berg (stim),136,117,179
384,16,27,161,ours,152,140,223
385,16,27,161,qiskit transpile,62,46,53
386,16,27,161,Bravyi et al. (qiskit),85,93,91
387,16,27,161,Ewout van den Berg (stim),100,85,125
388,17,27,161,ours,167,145,260
389,17,27,161,qiskit transpile,62,44,55
390,17,27,161,Bravyi et al. (qiskit),121,114,158
391,17,27,161,Ewout van den Berg (stim),216,115,304
392,18,27,161,ours,131,134,239
393,18,27,161,qiskit transpile,53,55,53
394,18,27,161,Bravyi et al. (qiskit),106,80,143
395,18,27,161,Ewout van den Berg (stim),124,102,174
396,19,27,161,ours,125,95,228
397,19,27,161,qiskit transpile,53,59,49
398,19,27,161,Bravyi et al. (qiskit),89,75,119
399,19,27,161,Ewout van den Berg (stim),132,77,174
400,0,27,201,ours,147,137,259
401,0,27,201,qiskit transpile,72,63,64
402,0,27,201,Bravyi et al. (qiskit),109,84,160
403,0,27,201,Ewout van den Berg (stim),170,112,234
404,1,27,201,ours,238,195,416
405,1,27,201,qiskit transpile,58,55,88
406,1,27,201,Bravyi et al. (qiskit),181,157,298
407,1,27,201,Ewout van den Berg (stim),275,186,442
408,2,27,201,ours,206,153,366
409,2,27,201,qiskit transpile,53,75,73
410,2,27,201,Bravyi et al. (qiskit),133,113,224
411,2,27,201,Ewout van den Berg (stim),223,145,395
412,3,27,201,ours,194,171,303
413,3,27,201,qiskit transpile,68,68,65
414,3,27,201,Bravyi et al. (qiskit),127,93,176
415,3,27,201,Ewout van den Berg (stim),211,137,299
416,4,27,201,ours,192,149,305
417,4,27,201,qiskit transpile,64,73,64
418,4,27,201,Bravyi et al. (qiskit),115,84,146
419,4,27,201,Ewout van den Berg (stim),207,144,297
420,5,27,201,ours,195,165,308
421,5,27,201,qiskit transpile,64,70,67
422,5,27,201,Bravyi et al. (qiskit),113,96,164
423,5,27,201,Ewout van den Berg (stim),188,140,313
424,6,27,201,ours,165,155,286
425,6,27,201,qiskit transpile,71,63,67
426,6,27,201,Bravyi et al. (qiskit),106,100,184
427,6,27,201,Ewout van den Berg (stim),171,121,254
428,7,27,201,ours,174,175,287
429,7,27,201,qiskit transpile,68,67,66
430,7,27,201,Bravyi et al. (qiskit),120,92,165
431,7,27,201,Ewout van den Berg (stim),185,110,259
432,8,27,201,ours,198,157,326
433,8,27,201,qiskit transpile,68,63,70
434,8,27,201,Bravyi et al. (qiskit),154,132,251
435,8,27,201,Ewout van den Berg (stim),258,175,455
436,9,27,201,ours,165,157,305
437,9,27,201,qiskit transpile,67,62,72
438,9,27,201,Bravyi et al. (qiskit),136,114,210
439,9,27,201,Ewout van den Berg (stim),219,141,353
440,10,27,201,ours,164,129,284
441,10,27,201,qiskit transpile,64,68,67
442,10,27,201,Bravyi et al. (qiskit),117,105,177
443,10,27,201,Ewout van den Berg (stim),172,109,262
444,11,27,201,ours,188,174,315
445,11,27,201,qiskit transpile,64,63,74
446,11,27,201,Bravyi et al. (qiskit),109,106,166
447,11,27,201,Ewout van den Berg (stim),264,126,370
448,12,27,201,ours,182,166,321
449,12,27,201,qiskit transpile,59,76,66
450,12,27,201,Bravyi et al. (qiskit),132,134,199
451,12,27,201,Ewout van den Berg (stim),204,117,297
452,13,27,201,ours,183,167,277
453,13,27,201,qiskit transpile,66,66,69
454,13,27,201,Bravyi et al. (qiskit),122,106,187
455,13,27,201,Ewout van den Berg (stim),188,138,291
456,14,27,201,ours,223,156,373
457,14,27,201,qiskit transpile,73,55,73
458,14,27,201,Bravyi et al. (qiskit),154,127,238
459,14,27,201,Ewout van den Berg (stim),241,144,388
460,15,27,201,ours,153,118,233
461,15,27,201,qiskit transpile,77,65,59
462,15,27,201,Bravyi et al. (qiskit),79,91,106
463,15,27,201,Ewout van den Berg (stim),149,111,213
464,16,27,201,ours,188,158,303
465,16,27,201,qiskit transpile,72,58,71
466,16,27,201,Bravyi et al. (qiskit),141,117,228
467,16,27,201,Ewout van den Berg (stim),224,153,351
468,17,27,201,ours,212,180,345
469,17,27,201,qiskit transpile,67,70,64
470,17,27,201,Bravyi et al. (qiskit),127,121,206
471,17,27,201,Ewout van den Berg (stim),184,136,303
472,18,27,201,ours,150,124,250
473,18,27,201,qiskit transpile,60,60,79
474,18,27,201,Bravyi et al. (qiskit),120,120,203
475,18,27,201,Ewout van den Berg (stim),175,132,295
476,19,27,201,ours,168,160,303
477,19,27,201,qiskit transpile,59,73,69
478,19,27,201,Bravyi et al. (qiskit),121,103,180
479,19,27,201,Ewout van den Berg (stim),220,132,357
480,0,27,241,ours,219,176,359
481,0,27,241,qiskit transpile,83,70,88
482,0,27,241,Bravyi et al. (qiskit),171,175,277
483,0,27,241,Ewout van den Berg (stim),232,161,378
484,1,27,241,ours,217,186,335
485,1,27,241,qiskit transpile,66,90,85
486,1,27,241,Bravyi et al. (qiskit),143,142,264
487,1,27,241,Ewout van den Berg (stim),222,164,399
488,2,27,241,ours,190,162,340
489,2,27,241,qiskit transpile,87,80,74
490,2,27,241,Bravyi et al. (qiskit),128,99,174
491,2,27,241,Ewout van den Berg (stim),220,144,395
492,3,27,241,ours,204,160,323
493,3,27,241,qiskit transpile,77,85,77
494,3,27,241,Bravyi et al. (qiskit),128,110,185
495,3,27,241,Ewout van den Berg (stim),211,111,313
496,4,27,241,ours,214,166,363
497,4,27,241,qiskit transpile,76,85,80
498,4,27,241,Bravyi et al. (qiskit),157,136,261
499,4,27,241,Ewout van den Berg (stim),226,162,353
500,5,27,241,ours,209,179,349
501,5,27,241,qiskit transpile,82,69,90
502,5,27,241,Bravyi et al. (qiskit),146,133,248
503,5,27,241,Ewout van den Berg (stim),288,188,478
504,6,27,241,ours,214,173,303
505,6,27,241,qiskit transpile,88,74,79
506,6,27,241,Bravyi et al. (qiskit),128,126,202
507,6,27,241,Ewout van den Berg (stim),230,146,363
508,7,27,241,ours,189,157,340
509,7,27,241,qiskit transpile,66,89,86
510,7,27,241,Bravyi et al. (qiskit),173,157,268
511,7,27,241,Ewout van den Berg (stim),269,183,460
512,8,27,241,ours,209,157,355
513,8,27,241,qiskit transpile,84,77,80
514,8,27,241,Bravyi et al. (qiskit),143,115,233
515,8,27,241,Ewout van den Berg (stim),215,135,373
516,9,27,241,ours,258,199,394
517,9,27,241,qiskit transpile,65,83,91
518,9,27,241,Bravyi et al. (qiskit),166,148,275
519,9,27,241,Ewout van den Berg (stim),232,152,381
520,10,27,241,ours,229,171,385
521,10,27,241,qiskit transpile,73,77,91
522,10,27,241,Bravyi et al. (qiskit),181,155,285
523,10,27,241,Ewout van den Berg (stim),255,176,435
524,11,27,241,ours,198,188,339
525,11,27,241,qiskit transpile,90,78,73
526,11,27,241,Bravyi et al. (qiskit),156,113,243
527,11,27,241,Ewout van den Berg (stim),222,155,345
528,12,27,241,ours,201,185,341
529,12,27,241,qiskit transpile,89,84,68
530,12,27,241,Bravyi et al. (qiskit),143,114,210
531,12,27,241,Ewout van den Berg (stim),179,118,309
532,13,27,241,ours,205,187,362
533,13,27,241,qiskit transpile,90,73,78
534,13,27,241,Bravyi et al. (qiskit),137,122,242
535,13,27,241,Ewout van den Berg (stim),186,119,300
536,14,27,241,ours,205,174,385
537,14,27,241,qiskit transpile,76,83,80
538,14,27,241,Bravyi et al. (qiskit),148,137,273
539,14,27,241,Ewout van den Berg (stim),250,184,391
540,15,27,241,ours,184,153,321
541,15,27,241,qiskit transpile,90,76,75
542,15,27,241,Bravyi et al. (qiskit),136,104,213
543,15,27,241,Ewout van den Berg (stim),229,126,338
544,16,27,241,ours,195,161,327
545,16,27,241,qiskit transpile,71,93,77
546,16,27,241,Bravyi et al. (qiskit),125,121,207
547,16,27,241,Ewout van den Berg (stim),198,138,336
548,17,27,241,ours,200,145,321
549,17,27,241,qiskit transpile,88,79,74
550,17,27,241,Bravyi et al. (qiskit),154,139,232
551,17,27,241,Ewout van den Berg (stim),208,155,325
552,18,27,241,ours,214,174,338
553,18,27,241,qiskit transpile,80,83,78
554,18,27,241,Bravyi et al. (qiskit),120,111,229
555,18,27,241,Ewout van den Berg (stim),265,171,413
556,19,27,241,ours,215,185,353
557,19,27,241,qiskit transpile,84,86,69
558,19,27,241,Bravyi et al. (qiskit),132,116,202
559,19,27,241,Ewout van den Berg (stim),203,146,327
560,0,27,281,ours,213,167,362
561,0,27,281,qiskit transpile,87,100,94
562,0,27,281,Bravyi et al. (qiskit),139,119,265
563,0,27,281,Ewout van den Berg (stim),250,173,404
564,1,27,281,ours,264,201,417
565,1,27,281,qiskit transpile,87,84,110
566,1,27,281,Bravyi et al. (qiskit),210,200,374
567,1,27,281,Ewout van den Berg (stim),263,195,499
568,2,27,281,ours,246,179,394
569,2,27,281,qiskit transpile,109,83,87
570,2,27,281,Bravyi et al. (qiskit),148,120,268
571,2,27,281,Ewout van den Berg (stim),232,148,401
572,3,27,281,ours,208,192,359
573,3,27,281,qiskit transpile,102,82,97
574,3,27,281,Bravyi et al. (qiskit),168,159,282
575,3,27,281,Ewout van den Berg (stim),256,191,450
576,4,27,281,ours,251,200,433
577,4,27,281,qiskit transpile,83,97,101
578,4,27,281,Bravyi et al. (qiskit),206,191,387
579,4,27,281,Ewout van den Berg (stim),319,219,534
580,5,27,281,ours,238,182,402
581,5,27,281,qiskit transpile,102,95,84
582,5,27,281,Bravyi et al. (qiskit),168,128,264
583,5,27,281,Ewout van den Berg (stim),222,153,365
584,6,27,281,ours,226,197,387
585,6,27,281,qiskit transpile,98,101,82
586,6,27,281,Bravyi et al. (qiskit),177,155,303
587,6,27,281,Ewout van den Berg (stim),252,176,440
588,7,27,281,ours,229,200,411
589,7,27,281,qiskit transpile,89,87,105
590,7,27,281,Bravyi et al. (qiskit),188,190,350
591,7,27,281,Ewout van den Berg (stim),270,188,495
592,8,27,281,ours,241,186,384
