,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
148,4,5,21,Duncan et al (pyzx),7,9,5,0.0251309871673584,8,8
149,4,5,21,Maslov et al,9,37,55,0.0216829776763916,45,45
150,5,5,21,ours,10,16,6,0.00966024398803711,20,20
151,5,5,21,qiskit transpile,6,8,5,0.005475759506225586,9,9
152,5,5,21,Bravyi et al. (qiskit),13,14,8,0.007853984832763672,21,21
153,5,5,21,Ewout van den Berg (stim),8,7,10,0.016646146774291992,17,17
154,5,5,21,Duncan et al (pyzx),16,16,8,0.030564069747924805,23,23
155,5,5,21,Maslov et al,7,44,56,0.02761387825012207,48,48
156,6,5,21,ours,9,22,10,0.012822866439819336,19,19
157,6,5,21,qiskit transpile,2,8,7,0.0070934295654296875,9,9
158,6,5,21,Bravyi et al. (qiskit),12,18,11,0.010805845260620117,20,20
159,6,5,21,Ewout van den Berg (stim),7,16,8,0.00933694839477539,13,13
160,6,5,21,Duncan et al (pyzx),13,8,14,0.015521049499511719,20,20
161,6,5,21,Maslov et al,9,19,55,0.01785135269165039,43,43
162,7,5,21,ours,6,11,0,0.0031800270080566406,6,6
163,7,5,21,qiskit transpile,5,10,2,0.0051610469818115234,5,5
164,7,5,21,Bravyi et al. (qiskit),4,11,0,0.005182981491088867,3,3
165,7,5,21,Ewout van den Berg (stim),4,11,0,0.006466865539550781,3,3
166,7,5,21,Duncan et al (pyzx),5,12,0,0.007318019866943359,5,5
167,7,5,21,Maslov et al,8,11,54,0.015948057174682617,33,33
168,8,5,21,ours,17,26,15,0.014605998992919922,31,31
169,8,5,21,qiskit transpile,5,7,9,0.006888866424560547,15,15
170,8,5,21,Bravyi et al. (qiskit),12,16,18,0.00770115852355957,27,27
171,8,5,21,Ewout van den Berg (stim),14,16,13,0.010144948959350586,22,22
172,8,5,21,Duncan et al (pyzx),10,8,16,0.014282941818237305,28,28
173,8,5,21,Maslov et al,11,67,57,0.026376962661743164,61,61
174,9,5,21,ours,16,25,13,0.009751081466674805,23,23
175,9,5,21,qiskit transpile,7,6,8,0.0049479007720947266,10,10
176,9,5,21,Bravyi et al. (qiskit),9,17,12,0.010698080062866211,22,22
177,9,5,21,Ewout van den Berg (stim),8,10,13,0.007981061935424805,21,21
178,9,5,21,Duncan et al (pyzx),11,7,12,0.012824058532714844,13,13
179,9,5,21,Maslov et al,7,34,55,0.021424055099487305,42,42
180,10,5,21,ours,14,22,4,0.006844758987426758,20,20
