,n_rep,num_qubits,n_gadgets,method,h,s,cx
325,1,127,1601,qiskit transpile,516,543,542
326,1,127,1601,Bravyi et al. (qiskit),3127,2763,6546
327,1,127,1601,Ewout van den Berg (stim),5833,3654,11039
328,2,127,1601,ours,4444,3052,8863
329,2,127,1601,qiskit transpile,539,534,526
330,2,127,1601,Bravyi et al. (qiskit),2890,2461,6122
331,2,127,1601,Ewout van den Berg (stim),5291,3216,9879
332,3,127,1601,ours,4587,3054,8886
333,3,127,1601,qiskit transpile,553,522,522
334,3,127,1601,Bravyi et al. (qiskit),2874,2412,6041
335,3,127,1601,Ewout van den Berg (stim),5475,3350,10406
336,4,127,1601,ours,4871,3265,9567
337,4,127,1601,qiskit transpile,529,526,546
338,4,127,1601,Bravyi et al. (qiskit),3109,2619,6512
339,4,127,1601,Ewout van den Berg (stim),5701,3424,10760
340,5,127,1601,ours,4987,3271,9498
341,5,127,1601,qiskit transpile,539,504,556
342,5,127,1601,Bravyi et al. (qiskit),3196,2705,6649
343,5,127,1601,Ewout van den Berg (stim),5609,3574,10700
344,6,127,1601,ours,4698,3119,9097
345,6,127,1601,qiskit transpile,540,519,540
346,6,127,1601,Bravyi et al. (qiskit),2763,2327,5889
347,6,127,1601,Ewout van den Berg (stim),5415,3304,10170
348,7,127,1601,ours,4798,3219,9446
349,7,127,1601,qiskit transpile,509,542,548
350,7,127,1601,Bravyi et al. (qiskit),2986,2549,6112
351,7,127,1601,Ewout van den Berg (stim),5643,3491,10904
352,8,127,1601,ours,4775,3066,9246
353,8,127,1601,qiskit transpile,525,509,567
354,8,127,1601,Bravyi et al. (qiskit),3109,2654,6595
355,8,127,1601,Ewout van den Berg (stim),5626,3313,10640
356,9,127,1601,ours,5040,3310,9623
357,9,127,1601,qiskit transpile,524,524,553
358,9,127,1601,Bravyi et al. (qiskit),3231,2946,6992
359,9,127,1601,Ewout van den Berg (stim),5528,3676,10758
360,10,127,1601,ours,4500,2995,8729
361,10,127,1601,qiskit transpile,562,555,482
362,10,127,1601,Bravyi et al. (qiskit),2855,2186,5801
363,10,127,1601,Ewout van den Berg (stim),5391,3213,10507
364,11,127,1601,ours,4544,2909,8791
365,11,127,1601,qiskit transpile,539,552,510
366,11,127,1601,Bravyi et al. (qiskit),2735,2250,5723
367,11,127,1601,Ewout van den Berg (stim),5691,3120,10414
368,12,127,1601,ours,5012,3397,9782
369,12,127,1601,qiskit transpile,501,527,573
370,12,127,1601,Bravyi et al. (qiskit),3294,2973,6958
371,12,127,1601,Ewout van den Berg (stim),6122,3729,11438
372,13,127,1601,ours,4800,3188,9308
373,13,127,1601,qiskit transpile,536,555,510
374,13,127,1601,Bravyi et al. (qiskit),2904,2354,6112
375,13,127,1601,Ewout van den Berg (stim),5260,3176,10023
376,14,127,1601,ours,4769,3258,9298
377,14,127,1601,qiskit transpile,525,537,539
378,14,127,1601,Bravyi et al. (qiskit),2926,2571,6307
379,14,127,1601,Ewout van den Berg (stim),5124,2927,9587
380,15,127,1601,ours,4886,3211,9522
381,15,127,1601,qiskit transpile,519,530,552
382,15,127,1601,Bravyi et al. (qiskit),3041,2616,6445
383,15,127,1601,Ewout van den Berg (stim),5424,3379,10225
384,16,127,1601,ours,4804,3166,9450
385,16,127,1601,qiskit transpile,527,515,555
386,16,127,1601,Bravyi et al. (qiskit),3218,2751,6712
387,16,127,1601,Ewout van den Berg (stim),5644,3257,10510
388,17,127,1601,ours,4632,3016,9004
389,17,127,1601,qiskit transpile,517,564,518
390,17,127,1601,Bravyi et al. (qiskit),2929,2510,6294
391,17,127,1601,Ewout van den Berg (stim),5346,3232,10034
392,18,127,1601,ours,4759,3174,9331
393,18,127,1601,qiskit transpile,505,560,536
394,18,127,1601,Bravyi et al. (qiskit),2908,2588,6322
395,18,127,1601,Ewout van den Berg (stim),5639,3426,10776
396,19,127,1601,ours,4626,3055,8941
397,19,127,1601,qiskit transpile,555,532,512
398,19,127,1601,Bravyi et al. (qiskit),2819,2315,5895
399,19,127,1601,Ewout van den Berg (stim),5571,3221,10397
400,0,127,2001,ours,5178,3489,10561
401,0,127,2001,qiskit transpile,677,653,669
402,0,127,2001,Bravyi et al. (qiskit),3504,3293,7726
403,0,127,2001,Ewout van den Berg (stim),6052,3874,11601
404,1,127,2001,ours,5397,3571,10559
405,1,127,2001,qiskit transpile,652,656,691
406,1,127,2001,Bravyi et al. (qiskit),3681,3416,7818
407,1,127,2001,Ewout van den Berg (stim),6007,3846,11507
408,2,127,2001,ours,5278,3477,10250
409,2,127,2001,qiskit transpile,615,713,671
410,2,127,2001,Bravyi et al. (qiskit),3561,3289,7694
411,2,127,2001,Ewout van den Berg (stim),5995,4024,11696
412,3,127,2001,ours,5364,3540,10432
413,3,127,2001,qiskit transpile,692,660,643
414,3,127,2001,Bravyi et al. (qiskit),3586,3191,7631
415,3,127,2001,Ewout van den Berg (stim),5838,3665,11197
416,4,127,2001,ours,5387,3626,10597
417,4,127,2001,qiskit transpile,673,645,683
418,4,127,2001,Bravyi et al. (qiskit),3664,3333,7787
419,4,127,2001,Ewout van den Berg (stim),6049,4086,11934
420,5,127,2001,ours,5358,3512,10324
421,5,127,2001,qiskit transpile,685,667,647
422,5,127,2001,Bravyi et al. (qiskit),3469,3187,7552
423,5,127,2001,Ewout van den Berg (stim),6002,3876,11577
424,6,127,2001,ours,5414,3564,10708
425,6,127,2001,qiskit transpile,671,675,653
426,6,127,2001,Bravyi et al. (qiskit),3643,3242,7743
427,6,127,2001,Ewout van den Berg (stim),6016,4034,11764
428,7,127,2001,ours,5230,3467,10179
429,7,127,2001,qiskit transpile,696,659,644
430,7,127,2001,Bravyi et al. (qiskit),3463,3201,7454
431,7,127,2001,Ewout van den Berg (stim),5942,3992,11570
432,8,127,2001,ours,5347,3630,10431
433,8,127,2001,qiskit transpile,671,686,644
434,8,127,2001,Bravyi et al. (qiskit),3604,3244,7604
435,8,127,2001,Ewout van den Berg (stim),6106,3995,11749
436,9,127,2001,ours,5430,3663,10577
437,9,127,2001,qiskit transpile,678,658,665
438,9,127,2001,Bravyi et al. (qiskit),3582,3375,7763
439,9,127,2001,Ewout van den Berg (stim),6072,4066,11864
440,10,127,2001,ours,5105,3424,10127
441,10,127,2001,qiskit transpile,691,647,661
442,10,127,2001,Bravyi et al. (qiskit),3539,3145,7489
443,10,127,2001,Ewout van den Berg (stim),5684,3796,11041
444,11,127,2001,ours,5077,3356,9927
445,11,127,2001,qiskit transpile,701,653,647
446,11,127,2001,Bravyi et al. (qiskit),3463,3073,7249
447,11,127,2001,Ewout van den Berg (stim),5900,3597,11201
448,12,127,2001,ours,5409,3597,10579
449,12,127,2001,qiskit transpile,658,666,677
450,12,127,2001,Bravyi et al. (qiskit),3543,3206,7496
451,12,127,2001,Ewout van den Berg (stim),5801,3863,11393
452,13,127,2001,ours,5308,3569,10368
453,13,127,2001,qiskit transpile,656,672,669
454,13,127,2001,Bravyi et al. (qiskit),3515,3274,7690
455,13,127,2001,Ewout van den Berg (stim),5834,3837,11257
456,14,127,2001,ours,5116,3449,10033
457,14,127,2001,qiskit transpile,688,655,658
458,14,127,2001,Bravyi et al. (qiskit),3489,3190,7250
459,14,127,2001,Ewout van den Berg (stim),5879,3720,11145
460,15,127,2001,ours,5302,3617,10337
461,15,127,2001,qiskit transpile,669,683,647
462,15,127,2001,Bravyi et al. (qiskit),3604,3253,7649
463,15,127,2001,Ewout van den Berg (stim),6159,3991,11721
464,16,127,2001,ours,5420,3651,10538
465,16,127,2001,qiskit transpile,630,687,682
466,16,127,2001,Bravyi et al. (qiskit),3575,3285,7703
467,16,127,2001,Ewout van den Berg (stim),6065,3951,11745
468,17,127,2001,ours,5327,3557,10534
469,17,127,2001,qiskit transpile,680,632,689
470,17,127,2001,Bravyi et al. (qiskit),3678,3439,7915
471,17,127,2001,Ewout van den Berg (stim),6107,3969,11690
472,18,127,2001,ours,5294,3427,10261
473,18,127,2001,qiskit transpile,690,679,632
474,18,127,2001,Bravyi et al. (qiskit),3600,3221,7594
475,18,127,2001,Ewout van den Berg (stim),6229,3885,11802
476,19,127,2001,ours,5360,3564,10318
477,19,127,2001,qiskit transpile,668,678,653
478,19,127,2001,Bravyi et al. (qiskit),3706,3370,7837
479,19,127,2001,Ewout van den Berg (stim),6051,3871,11698
480,0,127,2401,ours,5494,3690,10792
481,0,127,2401,qiskit transpile,788,809,804
482,0,127,2401,Bravyi et al. (qiskit),3857,3480,8134
483,0,127,2401,Ewout van den Berg (stim),6169,4222,11923
484,1,127,2401,ours,5355,3615,10809
485,1,127,2401,qiskit transpile,804,782,815
486,1,127,2401,Bravyi et al. (qiskit),3753,3551,8159
487,1,127,2401,Ewout van den Berg (stim),6156,4284,12003
488,2,127,2401,ours,5663,3805,11039
489,2,127,2401,qiskit transpile,791,794,814
490,2,127,2401,Bravyi et al. (qiskit),3881,3616,8296
491,2,127,2401,Ewout van den Berg (stim),6010,4045,11803
492,3,127,2401,ours,5631,3757,10904
493,3,127,2401,qiskit transpile,841,759,801
494,3,127,2401,Bravyi et al. (qiskit),3834,3660,8203
495,3,127,2401,Ewout van den Berg (stim),6216,4164,12172
496,4,127,2401,ours,5629,3743,10938
497,4,127,2401,qiskit transpile,803,824,774
498,4,127,2401,Bravyi et al. (qiskit),3817,3742,8279
499,4,127,2401,Ewout van den Berg (stim),6212,4243,12088
500,5,127,2401,ours,5429,3747,10809
501,5,127,2401,qiskit transpile,821,809,769
502,5,127,2401,Bravyi et al. (qiskit),3744,3480,8128
503,5,127,2401,Ewout van den Berg (stim),6055,3953,11614
504,6,127,2401,ours,5457,3726,10870
505,6,127,2401,qiskit transpile,814,772,815
506,6,127,2401,Bravyi et al. (qiskit),3832,3560,8110
507,6,127,2401,Ewout van den Berg (stim),6169,4276,12130
508,7,127,2401,ours,5581,3781,10998
509,7,127,2401,qiskit transpile,821,784,796
510,7,127,2401,Bravyi et al. (qiskit),3787,3660,8232
511,7,127,2401,Ewout van den Berg (stim),6084,4252,12039
512,8,127,2401,ours,5546,3835,10955
513,8,127,2401,qiskit transpile,801,814,784
514,8,127,2401,Bravyi et al. (qiskit),3832,3494,8133
515,8,127,2401,Ewout van den Berg (stim),6263,4271,12141
516,9,127,2401,ours,5687,3821,11027
517,9,127,2401,qiskit transpile,847,756,798
518,9,127,2401,Bravyi et al. (qiskit),3762,3651,8252
519,9,127,2401,Ewout van den Berg (stim),6252,4266,12049
520,10,127,2401,ours,5643,3745,11007
521,10,127,2401,qiskit transpile,813,801,785
522,10,127,2401,Bravyi et al. (qiskit),3843,3418,8067
523,10,127,2401,Ewout van den Berg (stim),6112,4214,11925
524,11,127,2401,ours,5540,3762,10914
525,11,127,2401,qiskit transpile,810,774,815
526,11,127,2401,Bravyi et al. (qiskit),3770,3599,8189
527,11,127,2401,Ewout van den Berg (stim),6141,4155,12018
528,12,127,2401,ours,5614,3831,10881
529,12,127,2401,qiskit transpile,776,826,799
530,12,127,2401,Bravyi et al. (qiskit),3800,3621,8086
531,12,127,2401,Ewout van den Berg (stim),6151,4113,12000
532,13,127,2401,ours,5586,3687,10661
533,13,127,2401,qiskit transpile,842,796,759
534,13,127,2401,Bravyi et al. (qiskit),3762,3549,8114
535,13,127,2401,Ewout van den Berg (stim),6106,4134,12078
536,14,127,2401,ours,5600,3826,11026
537,14,127,2401,qiskit transpile,796,794,811
538,14,127,2401,Bravyi et al. (qiskit),3858,3686,8253
539,14,127,2401,Ewout van den Berg (stim),6129,4210,12073
540,15,127,2401,ours,5564,3557,10730
541,15,127,2401,qiskit transpile,844,783,770
542,15,127,2401,Bravyi et al. (qiskit),3825,3564,8160
543,15,127,2401,Ewout van den Berg (stim),6151,4252,12190
544,16,127,2401,ours,5552,3707,10783
545,16,127,2401,qiskit transpile,809,816,774
