,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
358,19,16,41,Duncan et al (pyzx),46,17,104,0.030066967010498047,81,81
359,19,16,41,Maslov et al,28,153,880,0.10881733894348145,290,290
360,0,16,61,ours,61,57,174,0.066436767578125,106,106
361,0,16,61,qiskit transpile,14,15,73,0.013489961624145508,38,38
362,0,16,61,Bravyi et al. (qiskit),30,46,157,0.022670269012451172,125,125
363,0,16,61,Ewout van den Berg (stim),47,46,265,0.0375211238861084,201,201
364,0,16,61,Duncan et al (pyzx),99,31,269,0.05817103385925293,167,167
365,0,16,61,Maslov et al,26,249,992,0.12337183952331543,323,323
366,1,16,61,ours,41,38,117,0.058844804763793945,72,72
367,1,16,61,qiskit transpile,16,20,65,0.012089729309082031,28,28
368,1,16,61,Bravyi et al. (qiskit),31,27,139,0.023216962814331055,108,108
369,1,16,61,Ewout van den Berg (stim),38,29,156,0.030990123748779297,110,110
370,1,16,61,Duncan et al (pyzx),99,29,252,0.04766225814819336,162,162
371,1,16,61,Maslov et al,28,189,979,0.1313169002532959,316,316
372,2,16,61,ours,44,66,95,0.07615375518798828,97,97
373,2,16,61,qiskit transpile,12,24,76,0.016294240951538086,39,39
374,2,16,61,Bravyi et al. (qiskit),23,28,92,0.026745080947875977,84,84
375,2,16,61,Ewout van den Berg (stim),37,46,279,0.0390019416809082,214,214
376,2,16,61,Duncan et al (pyzx),95,40,275,0.1368389129638672,247,247
377,2,16,61,Maslov et al,33,163,944,0.17634987831115723,278,278
378,3,16,61,ours,41,54,154,0.06257891654968262,114,114
379,3,16,61,qiskit transpile,8,22,72,0.019807100296020508,35,35
