,n_rep,num_qubits,n_gadgets,method,h,s,cx
694,11,7,56,qiskit,24,0,83
695,11,7,56,qiskit_tableau,18,11,89
696,12,7,56,tableau,29,30,42
697,12,7,56,qiskit,27,0,83
698,12,7,56,qiskit_tableau,21,22,52
699,13,7,56,tableau,29,28,33
700,13,7,56,qiskit,24,0,78
701,13,7,56,qiskit_tableau,19,24,78
702,14,7,56,tableau,26,33,36
703,14,7,56,qiskit,31,0,73
704,14,7,56,qiskit_tableau,20,19,72
705,15,7,56,tableau,27,23,31
706,15,7,56,qiskit,29,0,73
707,15,7,56,qiskit_tableau,21,20,51
708,16,7,56,tableau,28,35,36
709,16,7,56,qiskit,31,0,65
710,16,7,56,qiskit_tableau,18,34,53
711,17,7,56,tableau,26,27,35
712,17,7,56,qiskit,32,0,66
713,17,7,56,qiskit_tableau,17,27,52
714,18,7,56,tableau,32,25,35
715,18,7,56,qiskit,29,0,84
716,18,7,56,qiskit_tableau,24,37,56
717,19,7,56,tableau,28,33,34
718,19,7,56,qiskit,34,0,56
719,19,7,56,qiskit_tableau,20,20,40
720,0,7,61,tableau,22,26,37
721,0,7,61,qiskit,27,0,79
722,0,7,61,qiskit_tableau,19,18,74
723,1,7,61,tableau,30,29,40
724,1,7,61,qiskit,28,0,83
725,1,7,61,qiskit_tableau,23,26,81
726,2,7,61,tableau,32,30,44
727,2,7,61,qiskit,29,0,87
728,2,7,61,qiskit_tableau,23,29,73
729,3,7,61,tableau,27,26,40
730,3,7,61,qiskit,29,0,87
731,3,7,61,qiskit_tableau,20,23,65
732,4,7,61,tableau,30,28,45
733,4,7,61,qiskit,33,0,64
734,4,7,61,qiskit_tableau,21,17,53
735,5,7,61,tableau,26,33,40
736,5,7,61,qiskit,34,0,55
737,5,7,61,qiskit_tableau,18,22,73
738,6,7,61,tableau,12,16,38
739,6,7,61,qiskit,40,0,55
740,6,7,61,qiskit_tableau,17,14,66
741,7,7,61,tableau,28,30,34
742,7,7,61,qiskit,34,0,76
743,7,7,61,qiskit_tableau,16,26,64
744,8,7,61,tableau,22,34,35
745,8,7,61,qiskit,37,0,60
746,8,7,61,qiskit_tableau,19,15,67
747,9,7,61,tableau,25,23,31
748,9,7,61,qiskit,42,0,46
749,9,7,61,qiskit_tableau,13,27,67
750,10,7,61,tableau,22,31,26
751,10,7,61,qiskit,27,0,111
752,10,7,61,qiskit_tableau,22,31,66
753,11,7,61,tableau,27,20,28
754,11,7,61,qiskit,27,0,107
755,11,7,61,qiskit_tableau,27,19,55
756,12,7,61,tableau,35,34,45
757,12,7,61,qiskit,35,0,69
758,12,7,61,qiskit_tableau,17,29,79
759,13,7,61,tableau,25,32,40
760,13,7,61,qiskit,33,0,71
761,13,7,61,qiskit_tableau,28,28,84
762,14,7,61,tableau,29,39,39
763,14,7,61,qiskit,28,0,91
764,14,7,61,qiskit_tableau,30,39,68
765,15,7,61,tableau,18,30,39
766,15,7,61,qiskit,29,0,99
767,15,7,61,qiskit_tableau,14,25,58
768,16,7,61,tableau,28,25,38
769,16,7,61,qiskit,25,0,101
770,16,7,61,qiskit_tableau,23,25,69
771,17,7,61,tableau,27,38,35
772,17,7,61,qiskit,31,0,91
773,17,7,61,qiskit_tableau,31,30,117
774,18,7,61,tableau,30,27,42
775,18,7,61,qiskit,21,0,114
776,18,7,61,qiskit_tableau,22,33,71
777,19,7,61,tableau,26,29,33
778,19,7,61,qiskit,28,0,89
779,19,7,61,qiskit_tableau,12,20,53
780,0,7,66,tableau,21,18,33
781,0,7,66,qiskit,32,0,88
782,0,7,66,qiskit_tableau,25,28,78
783,1,7,66,tableau,27,25,43
784,1,7,66,qiskit,31,0,90
785,1,7,66,qiskit_tableau,19,15,87
786,2,7,66,tableau,30,35,39
787,2,7,66,qiskit,35,0,83
788,2,7,66,qiskit_tableau,21,27,87
789,3,7,66,tableau,36,30,43
790,3,7,66,qiskit,34,0,98
791,3,7,66,qiskit_tableau,20,22,85
792,4,7,66,tableau,26,29,34
793,4,7,66,qiskit,33,0,92
794,4,7,66,qiskit_tableau,25,28,83
795,5,7,66,tableau,22,32,33
796,5,7,66,qiskit,45,0,51
797,5,7,66,qiskit_tableau,19,15,38
798,6,7,66,tableau,27,33,44
799,6,7,66,qiskit,28,0,105
800,6,7,66,qiskit_tableau,22,34,85
801,7,7,66,tableau,25,25,32
802,7,7,66,qiskit,25,0,133
803,7,7,66,qiskit_tableau,26,28,88
804,8,7,66,tableau,27,28,38
805,8,7,66,qiskit,31,0,104
806,8,7,66,qiskit_tableau,27,37,88
807,9,7,66,tableau,30,24,33
808,9,7,66,qiskit,35,0,73
809,9,7,66,qiskit_tableau,22,24,57
810,10,7,66,tableau,29,21,30
811,10,7,66,qiskit,38,0,69
812,10,7,66,qiskit_tableau,27,20,75
813,11,7,66,tableau,19,30,41
814,11,7,66,qiskit,32,0,97
815,11,7,66,qiskit_tableau,19,20,53
816,12,7,66,tableau,31,42,38
817,12,7,66,qiskit,34,0,105
818,12,7,66,qiskit_tableau,33,26,73
819,13,7,66,tableau,22,24,35
820,13,7,66,qiskit,34,0,101
821,13,7,66,qiskit_tableau,21,19,70
822,14,7,66,tableau,32,34,45
823,14,7,66,qiskit,38,0,71
824,14,7,66,qiskit_tableau,20,26,68
825,15,7,66,tableau,29,37,28
826,15,7,66,qiskit,38,0,80
827,15,7,66,qiskit_tableau,29,29,68
828,16,7,66,tableau,32,30,43
829,16,7,66,qiskit,36,0,97
830,16,7,66,qiskit_tableau,25,35,85
831,17,7,66,tableau,28,36,31
832,17,7,66,qiskit,34,0,92
833,17,7,66,qiskit_tableau,21,17,53
834,18,7,66,tableau,20,25,39
835,18,7,66,qiskit,33,0,83
836,18,7,66,qiskit_tableau,27,24,74
837,19,7,66,tableau,24,36,40
838,19,7,66,qiskit,32,0,105
839,19,7,66,qiskit_tableau,21,32,69
