,n_rep,num_qubits,n_gadgets,method,h,s,cx
604,1,5,51,tableau_imp,15,15,14
605,1,5,51,qiskit_tableau,29,0,42
606,2,5,51,tableau,13,4,15
607,2,5,51,tableau_imp,14,13,19
608,2,5,51,qiskit_tableau,23,0,52
609,3,5,51,tableau,22,31,18
610,3,5,51,tableau_imp,19,26,21
611,3,5,51,qiskit_tableau,19,0,79
612,4,5,51,tableau,13,17,22
613,4,5,51,tableau_imp,13,17,22
614,4,5,51,qiskit_tableau,27,0,45
615,5,5,51,tableau,18,26,18
616,5,5,51,tableau_imp,20,25,23
617,5,5,51,qiskit_tableau,25,0,46
618,6,5,51,tableau,12,21,20
619,6,5,51,tableau_imp,19,24,19
620,6,5,51,qiskit_tableau,22,0,54
621,7,5,51,tableau,17,19,16
622,7,5,51,tableau_imp,15,10,16
623,7,5,51,qiskit_tableau,25,0,49
624,8,5,51,tableau,19,17,22
625,8,5,51,tableau_imp,19,25,22
626,8,5,51,qiskit_tableau,19,0,78
627,9,5,51,tableau,13,17,8
628,9,5,51,tableau_imp,11,16,11
629,9,5,51,qiskit_tableau,24,0,57
630,10,5,51,tableau,17,15,22
631,10,5,51,tableau_imp,20,22,17
632,10,5,51,qiskit_tableau,20,0,59
633,11,5,51,tableau,13,13,14
634,11,5,51,tableau_imp,20,21,16
635,11,5,51,qiskit_tableau,29,0,42
636,12,5,51,tableau,13,15,19
637,12,5,51,tableau_imp,20,21,18
638,12,5,51,qiskit_tableau,25,0,57
639,13,5,51,tableau,11,18,22
640,13,5,51,tableau_imp,11,17,20
641,13,5,51,qiskit_tableau,25,0,56
642,14,5,51,tableau,23,29,19
643,14,5,51,tableau_imp,16,24,19
644,14,5,51,qiskit_tableau,22,0,58
645,15,5,51,tableau,16,19,20
646,15,5,51,tableau_imp,15,21,21
647,15,5,51,qiskit_tableau,21,0,59
648,16,5,51,tableau,13,16,13
649,16,5,51,tableau_imp,9,17,15
650,16,5,51,qiskit_tableau,28,0,55
651,17,5,51,tableau,16,21,18
652,17,5,51,tableau_imp,16,27,20
653,17,5,51,qiskit_tableau,24,0,56
